Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change,Ticker
Fifth Third Bancorp,Financial,Banks - Regional,USA,Large,NYSE,S&P 500,51.29B,-,2.20B,15.31B,35.56,-,1.63 (2.88%),1.60 (2.83%),"Jun 30, 2026",6.92% 7.35%,43.59%,18676,"Mar 17, 1980",19.26,11.47,0.74,3.35,1.59,-,30.10,-,-,-,0.12,0.65,0.51,Yes / Yes,2.94,4.94,0.84,-13.12%,60.93%,15.45%,1.79% 14.06%,9.73% 10.29%,-8.65%,17.75%,-5.00%,37.99%,Jul 17 BMO,-0.81% 0.49%,0.46%,-3.29%,90.70%,18.29%,0.92%,8.45%,4.51%,-,19.54%,14.36%,-1.34%,4.11%,15.24%,"

",906.57M,902.15M,4.77%,6.36,43.05M,59.50 -4.89%,40.04 41.32%,2.16%,2.30%,1.32,50.98,0.92,1.09,6.76M,"7,360,812",-0.98%,0.39%,13.66%,13.89%,20.89%,34.04%,96.15%,55.94%,198.16%,1.70,63.05,56.57,56.59,0.04%,FITB
EBay Inc,Consumer Cyclical,Internet Retail,USA,Large,NASD,S&P 500,50.40B,53.18B,2.04B,11.71B,9.89,9.96,1.23 (1.09%),1.20 (1.06%),"May 29, 2026",9.65% 12.63%,26.73%,12300,"Sep 24, 1998",25.77,16.83,1.59,4.30,11.48,11.40,23.91,18.42,4.54,1.22,1.22,1.63,1.43,Yes / Yes,4.40,6.75,1.50,10.72%,10.37%,10.59%,- 11.61%,4.89% 4.64%,5.89%,13.15%,5.80%,20.88%,Aug 05 AMC,4.91% 1.75%,10.07%,-0.93%,95.12%,-0.11%,10.87%,42.79%,19.00%,72.15%,21.07%,17.42%,-0.10%,1.69%,17.66%,"

",446.00M,399.28M,3.51%,2.92,14.03M,119.31 -4.85%,77.12 47.20%,2.98%,2.65%,3.19,52.29,1.35,0.56,4.81M,"2,706,671",3.84%,1.58%,9.37%,19.28%,30.33%,46.36%,152.21%,66.43%,264.31%,2.52,112.50,115.30,113.52,-1.54%,EBAY
Rockwell Automation Inc,Industrials,Specialty Industrial Machinery,USA,Large,NYSE,S&P 500,52.41B,56.10B,1.09B,8.80B,31.64,3.80,5.40 (1.15%),5.45 (1.16%),"Aug 17, 2026",5.36% 5.13%,68.36%,26000,"Aug 29, 1956",48.94,32.26,2.07,5.95,14.88,123.90,39.14,36.76,6.37,0.76,1.09,1.15,0.81,Yes / Yes,9.62,14.60,3.38,23.73%,12.07%,15.59%,-1.26% -2.65%,2.45% 5.68%,21.30%,10.45%,39.91%,11.84%,Aug 04 BMO,14.53% 3.73%,0.22%,-22.27%,89.70%,1.58%,9.76%,31.20%,17.04%,47.06%,13.65%,12.34%,1.06%,1.84%,14.68%,"

",111.30M,111.03M,3.40%,4.68,3.78M,497.36 -5.30%,305.44 54.21%,3.02%,2.90%,14.72,53.26,1.54,0.82,807.19K,"661,013",2.25%,-4.86%,17.69%,13.52%,21.06%,34.12%,41.32%,53.21%,311.72%,2.30,482.96,459.39,471.01,2.53%,ROK
Keysight Technologies Inc,Technology,Scientific & Technical Instruments,USA,Large,NYSE,S&P 500,53.44B,53.77B,1.05B,6.09B,37.08,14.21,-,-,-,- -,0.00%,16800,"Oct 20, 2014",51.52,26.36,1.14,8.78,8.43,22.01,39.41,31.61,8.83,1.45,1.90,0.44,0.32,Yes / Yes,6.07,11.86,2.48,42.05%,16.65%,23.14%,-7.34% 8.17%,-0.28% 4.95%,42.75%,19.19%,35.79%,31.47%,May 19 AMC,23.64% 0.66%,0.79%,-3.34%,91.50%,-0.37%,9.63%,18.17%,12.59%,63.90%,22.16%,17.25%,-1.42%,-6.30%,16.64%,"

",170.76M,169.54M,1.85%,1.97,3.13M,374.96 -16.61%,152.85 104.58%,4.17%,3.73%,13.98,44.98,1.25,0.81,1.59M,"1,280,339",-3.83%,-10.68%,-6.79%,41.17%,53.89%,86.62%,92.20%,90.03%,969.39%,1.80,400.91,296.72,312.69,5.38%,KEYS
Teradyne Inc,Technology,Semiconductor Equipment & Materials,USA,Large,NASD,"NDX, S&P 500",57.21B,57.00B,1.15B,4.46B,20.08,2.27,0.53 (0.14%),0.50 (0.14%),"May 21, 2026",2.94% 3.71%,13.84%,6600,"Oct 19, 1970",50.11,31.11,0.54,12.82,18.20,161.25,71.52,37.69,12.77,1.76,2.12,0.03,0.02,Yes / Yes,7.29,11.75,2.08,132.49%,27.62%,57.45%,-6.29% -4.13%,0.36% 0.43%,153.54%,57.91%,386.31%,103.99%,Jul 28 AMC,17.97% 8.97%,0.68%,-2.37%,94.38%,-4.46%,26.48%,36.66%,32.68%,59.14%,30.94%,25.77%,4.60%,-3.70%,26.79%,"

",156.54M,155.47M,4.69%,1.66,7.30M,487.91 -25.09%,102.42 256.87%,10.00%,8.05%,34.03,50.70,1.84,1.66,4.40M,"7,313,845",-2.21%,-24.46%,19.31%,45.92%,88.83%,239.52%,225.43%,187.79%,1750.58%,1.80,442.64,319.41,365.49,14.43%,TER
Wheaton Precious Metals Corp,Basic Materials,Gold,Canada,Large,NYSE,-,51.49B,49.33B,1.80B,2.75B,20.36,4.77,0.77 (0.68%),0.72 (0.64%),"May 27, 2026",3.23% 8.95%,20.43%,47,"Dec 29, 2004",28.65,21.18,0.94,18.75,5.57,23.79,51.43,21.63,17.97,4.53,4.53,0.00,0.00,Yes / Yes,3.96,5.35,1.14,60.63%,10.16%,22.55%,29.83% 23.43%,29.53% 16.12%,190.47%,88.29%,128.90%,91.63%,Aug 06 AMC,3.70% 3.81%,0.12%,0.00%,65.98%,9.45%,20.47%,21.54%,19.46%,74.68%,71.94%,65.55%,3.30%,-2.68%,-8.73%,"

",454.10M,453.58M,0.69%,1.56,3.15M,165.76 -31.60%,90.39 25.43%,3.42%,3.42%,4.41,52.29,0.55,0.67,2.02M,"1,362,685",3.04%,0.94%,-9.22%,-27.46%,-3.52%,24.59%,157.62%,145.68%,306.82%,1.06,168.47,109.46,113.38,3.58%,WPM
Diageo plc ADR,Consumer Defensive,Beverages - Wineries & Distilleries,United Kingdom,Large,NYSE,-,49.51B,72.42B,2.41B,19.85B,20.88,4.84,2.28 (2.56%),3.32 (3.73%),"Apr 17, 2026",4.08% 2.89%,95.58%,29632,"Mar 13, 1991",20.61,14.07,13.40,2.49,4.26,18.38,19.60,11.36,3.65,0.71,1.60,2.03,1.74,Yes / Yes,4.32,6.33,-,-2.40%,-1.27%,1.05%,-17.03% 7.08%,-0.33% 6.57%,-33.01%,-1.84%,2.52%,-4.46%,Aug 06 BMO,3.57% -0.65%,0.01%,0.00%,9.74%,-64.36%,4.96%,22.03%,7.58%,59.68%,28.20%,12.14%,6.30%,7.83%,3.50%,"

",555.89M,555.85M,0.72%,3.39,4.02M,116.41 -23.49%,72.45 22.93%,2.22%,2.10%,2.27,64.60,0.50,0.95,1.19M,"1,132,826",8.27%,10.80%,15.06%,0.35%,3.23%,-13.38%,-49.70%,-55.07%,-23.58%,2.05,102.56,89.16,89.06,-0.11%,DEO
Carrier Global Corp,Industrials,Building Products & Equipment,USA,Large,NYSE,S&P 500,50.61B,61.98B,1.20B,22.11B,15.94,1.63,0.95 (1.55%),0.94 (1.54%),"Jul 21, 2026",12.86% 26.86%,52.40%,47000,"Mar 19, 2020",43.26,18.69,1.46,2.29,3.85,37.57,26.25,20.01,2.80,0.72,1.02,0.94,0.82,Yes / Yes,1.42,3.29,0.79,11.05%,14.22%,12.79%,-24.78% -4.96%,2.12% 4.49%,-43.59%,-1.58%,-14.66%,3.89%,Jul 28 BMO,5.29% 5.53%,4.74%,-23.50%,88.75%,2.16%,3.10%,8.44%,5.02%,24.69%,8.21%,5.43%,-9.15%,-9.95%,0.86%,"

",825.03M,785.27M,2.01%,2.38,15.77M,76.76 -20.02%,50.24 22.19%,4.75%,3.52%,2.54,34.76,1.34,1.75,6.63M,"11,641,634",-11.22%,-16.31%,-0.57%,6.01%,16.18%,-9.99%,4.07%,11.11%,-,1.96,77.66,59.92,61.39,2.45%,CARR
Edwards Lifesciences Corp,Healthcare,Medical Devices,USA,Large,NYSE,S&P 500,50.05B,47.75B,979.90M,6.51B,17.90,5.04,-,-,-,- -,0.00%,16000,"Mar 27, 2000",51.58,25.71,1.83,7.69,4.86,17.26,45.94,25.02,7.33,3.63,4.42,0.06,0.06,Yes / Yes,1.69,3.38,0.74,17.21%,12.66%,14.03%,-9.46% 6.79%,4.08% 6.70%,15.09%,14.55%,-27.06%,13.63%,Jul 23 AMC,4.97% 2.40%,1.29%,-2.70%,90.90%,1.03%,8.17%,10.52%,8.90%,80.02%,28.37%,15.05%,-1.45%,-0.68%,3.95%,"

",575.80M,568.38M,2.00%,2.22,11.35M,96.29 -9.73%,72.30 20.22%,4.08%,2.77%,2.58,50.00,0.85,0.77,5.11M,"3,936,115",3.70%,-3.91%,7.02%,6.18%,1.96%,7.10%,3.80%,-22.58%,127.70%,1.52,102.02,85.76,86.92,1.35%,EW
Entergy Corp,Utilities,Utilities - Regulated Electric,USA,Large,NYSE,S&P 500,49.47B,80.55B,1.80B,13.48B,39.07,8.42,2.58 (2.39%),2.52 (2.33%),"May 01, 2026",5.98% 5.47%,62.47%,12233,"May 31, 1949",27.66,21.19,1.52,3.67,2.77,12.83,-,14.30,5.97,0.66,0.88,1.88,1.71,Yes / Yes,3.91,5.10,1.69,12.46%,15.93%,13.95%,13.33% 2.50%,-2.02% 5.38%,-2.59%,10.19%,-1.90%,5.85%,Jul 29 BMO,2.48% 0.95%,0.24%,-6.38%,96.58%,0.73%,2.46%,10.39%,3.63%,28.88%,22.43%,13.33%,-4.93%,-3.79%,3.78%,"

",466.63M,456.77M,5.03%,6.46,22.98M,118.44 -8.79%,86.40 25.03%,2.90%,2.17%,2.59,35.78,0.50,1.07,3.56M,"3,796,825",-6.71%,-5.95%,-5.79%,11.97%,16.88%,20.99%,109.22%,109.93%,165.46%,1.65,125.88,107.79,108.03,0.22%,ETR
Westinghouse Air Brake Technologies Corp,Industrials,Railroads,USA,Large,NYSE,S&P 500,49.40B,55.70B,1.27B,11.98B,66.32,3.97,1.19 (0.41%),1.12 (0.38%),"Aug 18, 2026",18.56% 15.81%,14.66%,31000,"Jun 16, 1995",39.39,23.65,1.49,4.12,4.41,73.73,28.82,21.82,4.65,0.59,1.12,0.62,0.47,Yes / Yes,7.43,12.37,2.73,20.83%,14.11%,15.87%,25.35% 25.74%,10.12% 8.13%,10.75%,13.43%,18.37%,17.48%,Jul 22 BMO,5.95% 3.42%,0.68%,-9.24%,95.13%,-1.17%,5.82%,11.50%,7.69%,32.24%,16.74%,10.57%,6.85%,8.96%,20.74%,"

",169.10M,167.76M,2.02%,3.57,3.38M,306.64 -4.62%,184.26 58.72%,3.09%,2.83%,8.78,61.65,0.91,1.11,948.54K,"1,056,225",-1.86%,8.48%,11.90%,27.77%,37.02%,53.41%,146.64%,244.60%,326.95%,1.73,324.17,291.76,292.46,0.24%,WAB
ArcelorMittal,Basic Materials,Steel,Luxembourg,Large,NYSE,-,52.77B,62.78B,3.17B,61.52B,71.56,7.19,0.61 (0.88%),0.57 (0.83%),"Aug 07, 2026",14.81% 16.59%,13.39%,125554,"Aug 07, 1997",16.77,10.27,0.48,0.86,0.97,9.64,112.34,13.28,1.02,0.53,1.36,0.25,0.20,Yes / Yes,4.14,6.75,1.04,9.34%,50.23%,21.37%,-25.98% -,-8.33% 2.79%,149.74%,-1.31%,-,-15.97%,Jul 30 BMO,27.50% -0.71%,0.02%,0.00%,3.79%,-3.07%,3.39%,6.12%,4.87%,7.13%,2.89%,5.16%,5.26%,5.35%,26.52%,"

",761.10M,760.97M,0.30%,1.16,2.32M,72.50 -4.36%,30.17 129.83%,3.04%,2.65%,2.18,60.98,1.50,0.89,2.01M,"1,774,963",4.87%,15.14%,24.00%,23.73%,52.16%,113.62%,146.76%,96.77%,254.50%,1.90,69.60,65.70,69.34,5.54%,MT
Coca-Cola Europacific Partners Plc,Consumer Defensive,Beverages - Non-Alcoholic,United Kingdom,Large,NASD,NDX,49.51B,61.50B,2.20B,23.61B,20.49,2.54,2.53 (2.27%),2.39 (2.14%),"May 15, 2026",11.08% 18.43%,48.48%,39000,"Nov 21, 1986",23.18,20.08,2.31,2.10,5.45,44.05,20.93,14.63,2.60,0.60,0.80,1.36,1.30,Yes / Yes,4.82,5.56,-,7.47%,9.26%,8.69%,11.49% 30.96%,9.02% 14.30%,44.68%,6.82%,307.05%,1.72%,Feb 17 BMO,2.08% -1.65%,55.43%,0.00%,35.90%,-4.74%,6.53%,24.42%,10.36%,34.88%,13.39%,9.30%,4.77%,11.30%,17.07%,"

",474.92M,197.52M,3.27%,3.38,6.47M,113.67 -1.72%,84.65 31.96%,2.03%,2.07%,2.43,70.22,0.45,1.22,1.91M,"2,328,885",7.81%,11.63%,19.16%,22.72%,23.16%,12.55%,74.57%,80.00%,199.25%,2.10,106.98,111.10,111.71,0.55%,CCEP
Xcel Energy Inc,Utilities,Utilities - Regulated Electric,USA,Large,NASD,"NDX, S&P 500",48.84B,86.14B,2.09B,14.77B,38.14,3.04,2.40 (3.07%),2.32 (2.97%),"Jun 15, 2026",5.35% 5.80%,66.55%,11534,"Feb 28, 1949",22.52,17.23,1.79,3.31,2.05,25.73,-,14.22,5.83,0.68,0.77,1.65,1.54,Yes / Yes,3.47,4.54,1.38,8.22%,10.41%,9.64%,2.58% 4.20%,-1.36% 4.94%,2.60%,7.57%,6.10%,2.50%,Jul 30 BMO,17.78% -11.97%,0.19%,-1.39%,91.03%,0.21%,2.65%,9.59%,3.46%,24.66%,19.93%,14.16%,-2.11%,-1.70%,-1.05%,"

",624.16M,623.11M,6.90%,7.56,42.97M,84.23 -7.12%,69.16 13.11%,2.63%,2.15%,1.80,42.60,0.41,1.26,5.68M,"7,173,202",-3.14%,-2.58%,-0.75%,2.92%,5.92%,8.07%,24.39%,14.62%,77.88%,1.38,93.76,78.75,78.23,-0.66%,XEL
Infosys Ltd ADR,Technology,Information Technology Services,India,Large,NYSE,-,48.49B,46.33B,3.34B,20.36B,2.38,0.77,0.61 (5.12%),0.52 (4.38%),"Jun 10, 2026",8.74% 8.45%,55.11%,328594,"Mar 11, 1999",14.64,14.38,4.40,2.38,5.03,15.52,12.36,9.71,2.28,1.84,1.84,0.10,0.06,Yes / Yes,0.82,0.83,0.20,-0.68%,4.56%,3.27%,4.14% 5.69%,3.44% 8.36%,5.69%,-0.64%,3.90%,3.06%,Jul 23 AMC,-1.34% -1.81%,0.01%,-21.11%,11.91%,-0.97%,19.76%,32.27%,32.78%,30.34%,20.72%,16.40%,5.43%,2.60%,-18.83%,"

",4.06B,4.06B,4.11%,7.64,166.73M,30.00 -60.17%,10.30 16.04%,3.85%,3.34%,0.49,55.32,0.82,0.93,21.82M,"20,245,845",12.00%,13.92%,-3.16%,-33.35%,-32.94%,-29.50%,-26.99%,-45.67%,47.08%,2.22,12.51,12.60,11.95,-5.16%,INFY
Block Inc,Technology,Software - Infrastructure,USA,Large,NYSE,S&P 500,49.16B,49.31B,807.08M,24.48B,36.48,13.34,-,-,-,- -,0.00%,10205,"Nov 19, 2015",64.16,16.21,0.41,2.01,2.26,6.19,15.09,11.85,2.01,1.97,1.99,0.37,0.29,Yes / Yes,1.29,5.10,0.87,64.79%,30.46%,39.07%,- 36.61%,11.33% 20.56%,-69.08%,2.27%,-271.48%,4.94%,Aug 05 AMC,25.91% 0.42%,12.34%,-0.89%,73.32%,-0.57%,2.11%,3.74%,2.89%,44.30%,15.46%,3.30%,3.99%,9.85%,22.11%,"

",535.28M,521.71M,3.05%,2.76,15.93M,84.08 -1.77%,48.21 71.31%,3.01%,3.39%,2.83,61.27,2.49,0.65,5.78M,"3,737,807",7.97%,8.67%,18.90%,28.60%,26.89%,6.44%,5.40%,-66.60%,720.16%,1.47,93.35,82.18,82.59,0.50%,XYZ
Ambev SA ADR,Consumer Defensive,Beverages - Brewers,Brazil,Large,NYSE,-,48.66B,45.63B,2.87B,16.24B,1.11,0.24,0.18 (5.71%),0.14 (4.65%),"Jun 24, 2026",-9.14% 5.15%,53.32%,39000,"Nov 11, 2013",17.01,14.53,1.78,3.00,2.82,12.94,12.10,9.11,2.81,0.78,1.03,0.03,0.02,Yes / Yes,0.18,0.21,0.05,12.68%,5.93%,8.18%,-0.02% 4.85%,0.77% 6.89%,13.36%,-0.41%,13.97%,11.09%,Jul 30 BMO,17.30% -1.93%,0.00%,-,6.86%,-1.26%,10.72%,17.02%,16.28%,47.97%,23.07%,17.69%,1.53%,-0.53%,9.90%,"

",15.60B,15.60B,0.89%,5.25,139.40M,3.45 -9.56%,2.10 48.57%,2.64%,2.16%,0.08,52.33,0.69,2.26,26.53M,"59,901,945",0.97%,-0.64%,9.47%,10.25%,26.32%,35.65%,7.18%,9.06%,-34.85%,3.11,3.28,3.10,3.12,0.65%,ABEV
State Street Corp,Financial,Asset Management,USA,Large,NYSE,S&P 500,50.60B,-,3.22B,22.16B,89.95,-,3.52 (1.93%),3.36 (1.84%),"Oct 01, 2026",10.06% 9.00%,34.04%,51503,"Mar 17, 1980",16.12,12.06,0.66,2.28,2.03,-,-,-,-,-,3.20,1.08,0.91,Yes / Yes,11.34,15.16,3.59,31.55%,11.69%,18.20%,9.36% 8.26%,19.16% 14.10%,27.32%,2.70%,68.30%,9.67%,Jul 16 BMO,9.39% 4.26%,0.48%,-9.12%,94.05%,-2.72%,0.87%,12.43%,6.40%,-,19.83%,14.54%,0.79%,7.13%,31.06%,"

",276.77M,275.44M,1.84%,2.20,5.06M,192.51 -5.04%,104.64 74.72%,2.99%,2.78%,5.05,57.19,1.41,0.99,2.30M,"2,274,336",-0.75%,7.79%,21.31%,42.81%,41.71%,61.63%,156.88%,109.80%,177.93%,1.89,201.75,176.04,182.82,3.85%,STT
Ventas Inc,Real Estate,REIT - Healthcare Facilities,USA,Large,NYSE,S&P 500,45.74B,58.99B,262.73M,6.44B,28.56,0.45,2.08 (2.26%),2.00 (2.18%),"Jun 30, 2026",2.17% -2.15%,353.33%,542,"Sep 19, 1989",168.60,89.82,2.70,7.10,3.22,204.35,33.24,25.00,9.16,0.34,1.74,0.88,0.88,Yes / Yes,0.55,1.02,0.18,15.55%,64.00%,33.21%,- -14.17%,12.23% 8.99%,26.65%,21.49%,-4.64%,21.73%,Jul 29 AMC,-1.62% 2.91%,0.56%,-1.93%,105.42%,2.99%,0.94%,2.01%,0.95%,17.94%,14.39%,4.08%,-3.19%,3.38%,11.13%,"

",512.95M,483.43M,5.12%,5.95,24.74M,101.60 -9.53%,65.82 39.65%,3.39%,2.40%,2.42,45.94,0.69,1.53,4.15M,"6,340,000",-6.13%,3.51%,5.21%,21.07%,18.79%,38.27%,93.92%,56.79%,23.07%,1.58,99.67,97.72,91.92,-5.94%,VTR
Ameriprise Financial Inc,Financial,Asset Management,USA,Large,NYSE,S&P 500,48.95B,45.23B,3.95B,19.82B,72.01,114.00,6.75 (1.24%),6.50 (1.19%),"Aug 03, 2026",8.77% 8.96%,17.31%,13600,"Sep 15, 2005",13.13,10.61,0.78,2.47,7.56,4.78,6.65,8.68,2.28,8.71,8.48,1.03,0.99,Yes / Yes,41.45,51.32,11.78,17.69%,10.98%,13.60%,9.42% 24.35%,9.68% 9.47%,28.59%,8.75%,11.66%,11.55%,Jul 23 BMO,2.36% 3.04%,0.22%,-37.38%,90.23%,-0.60%,2.06%,63.43%,31.09%,51.56%,27.15%,19.92%,4.43%,12.97%,14.42%,"

",89.90M,89.70M,3.65%,4.86,3.28M,553.46 -1.63%,422.37 28.91%,2.70%,2.85%,13.50,69.36,1.10,0.62,673.80K,"418,605",4.68%,18.68%,14.53%,8.96%,11.04%,4.75%,57.72%,111.39%,468.09%,2.40,577.30,540.29,544.46,0.77%,AMP
Nokia Corp ADR,Technology,Communication Equipment,Finland,Large,NYSE,-,50.89B,49.32B,813.30M,23.64B,4.33,0.99,0.17 (1.89%),0.16 (1.80%),"Jul 28, 2026",- -,-,-,"Jul 01, 1994",62.78,19.56,1.22,2.15,2.10,9.21,79.60,13.03,2.09,1.22,1.51,0.16,0.13,Yes / Yes,0.14,0.46,0.07,13.07%,18.82%,16.03%,-45.18% -,-5.00% -2.06%,-24.13%,13.04%,-97.48%,8.53%,Jul 23 BMO,27.16% -1.66%,0.00%,-,16.48%,-3.46%,1.98%,3.54%,2.98%,44.14%,11.13%,3.44%,-15.20%,-30.01%,-0.63%,"

",5.60B,5.60B,0.89%,0.45,49.95M,17.45 -47.91%,4.00 127.25%,5.96%,5.20%,0.73,34.35,1.25,0.96,111.51M,"106,978,743",-6.58%,-31.55%,-27.05%,33.28%,40.49%,121.17%,131.30%,49.51%,57.54%,2.12,12.81,8.41,9.09,8.09%,NOK
Bloom Energy Corp,Industrials,Electrical Equipment & Parts,USA,Large,NYSE,-,61.00B,61.18B,244.94M,3.11B,5.50,9.06,-,-,-,- -,-,2214,"Jul 25, 2018",282.22,43.12,0.37,19.60,37.69,22.87,97.25,152.16,19.65,3.32,4.03,1.74,1.69,Yes / Yes,0.73,4.80,0.66,244.40%,83.53%,116.59%,39.01% 20.18%,19.06% 20.57%,685.69%,90.98%,431.21%,165.52%,Jul 28 AMC,92.07% 28.96%,6.31%,-3.28%,86.18%,2.13%,6.00%,22.20%,5.65%,31.22%,11.21%,7.87%,-7.93%,-20.89%,16.20%,"

",293.35M,275.95M,6.95%,1.44,19.19M,351.28 -41.04%,32.52 536.90%,15.13%,12.13%,29.81,45.13,3.88,2.65,13.30M,"35,304,349",-4.68%,-31.58%,-28.08%,25.23%,138.37%,450.56%,1093.09%,850.09%,-,2.18,278.29,163.75,207.12,26.49%,BE
Vistra Corp,Utilities,Utilities - Independent Power Producers,USA,Large,NYSE,S&P 500,50.11B,71.84B,2.05B,16.45B,9.23,1.99,0.99 (0.67%),0.91 (0.61%),"Jun 22, 2026",7.72% 10.76%,41.44%,6390,"Oct 04, 2016",24.82,13.47,0.17,3.05,16.10,74.68,27.79,19.82,4.37,0.79,0.90,3.56,3.08,Yes / Yes,5.99,11.03,1.69,319.83%,20.52%,80.07%,- 10.93%,-1.64% 8.94%,-6.91%,-24.36%,407.29%,-10.00%,Aug 07 BMO,119.63% 8.13%,0.95%,-2.04%,90.52%,-2.95%,5.64%,43.01%,9.80%,14.65%,4.42%,12.45%,-5.25%,-4.66%,-9.43%,"

",338.08M,333.96M,3.77%,2.65,12.60M,219.82 -32.39%,132.66 12.03%,5.01%,4.23%,7.50,42.81,1.44,0.97,4.77M,"4,602,767",-12.05%,-6.31%,-3.36%,-10.28%,-7.88%,-28.22%,436.15%,676.08%,-,1.33,228.76,142.81,148.62,4.07%,VST
Exelon Corp,Utilities,Utilities - Regulated Electric,USA,Large,NASD,"NDX, S&P 500",46.64B,96.83B,2.78B,24.79B,28.65,1.24,1.68 (3.69%),1.64 (3.60%),"Sep 04, 2026",5.83% 0.90%,58.50%,20571,"Jul 06, 1943",16.69,15.02,2.71,1.88,1.59,36.64,-,10.87,3.91,0.85,0.94,1.76,1.65,Yes / Yes,2.73,3.04,0.86,3.21%,6.16%,5.54%,7.55% 6.36%,8.34% -6.24%,1.43%,4.58%,-0.47%,7.86%,Jul 30 BMO,-1.31% 9.60%,0.08%,0.00%,92.27%,-0.39%,2.45%,9.76%,3.58%,27.76%,21.03%,11.21%,-2.63%,-1.39%,-1.35%,"

",1.02B,1.02B,3.53%,4.07,36.10M,50.65 -10.01%,42.58 7.05%,2.51%,2.15%,1.07,42.74,0.30,2.09,8.87M,"18,555,104",-3.60%,-2.23%,-3.06%,1.83%,4.57%,2.98%,9.30%,36.58%,71.46%,2.83,49.76,47.03,45.58,-3.08%,EXC
Cerebras Systems Inc,Technology,Semiconductors,USA,Large,NASD,-,56.30B,57.35B,247.69M,603.88M,-0.86,11.76,-,-,-,- -,-,708,"May 14, 2026",175.96,-,-,93.23,-,17.27,-,-,94.97,2.45,2.51,0.49,0.24,Yes / Yes,1.15,-,-0.17,-,-,-,- -,174.64% -,150.72%,86.88%,44.27%,94.35%,Aug 12 AMC,75.86% 5.60%,71.50%,-0.06%,4.82%,47.31%,13.83%,38.42%,7.23%,41.98%,-21.93%,41.02%,4.60%,-5.53%,-7.50%,"

",92.13M,80.07M,13.02%,1.36,10.42M,386.34 -47.44%,160.81 26.28%,12.78%,11.30%,25.26,49.84,-,0.88,7.64M,"6,702,861",-7.70%,-8.11%,-,-,-41.98%,-,-,-,-,1.42,292.00,169.39,203.07,19.88%,CBRS
Lumentum Holdings Inc,Technology,Communication Equipment,USA,Large,NASD,"NDX, S&P 500",53.93B,54.08B,438.20M,2.49B,41.47,40.78,-,-,-,- -,0.00%,10562,"Jul 23, 2015",128.66,37.31,0.26,21.67,16.72,17.00,473.11,106.49,21.73,0.97,1.14,1.11,0.02,Yes / Yes,5.39,18.58,2.97,299.28%,125.89%,142.92%,-48.22% -26.60%,-1.33% -0.40%,196.38%,68.98%,332.76%,90.12%,Aug 11 AMC,4.33% -0.22%,2.57%,-5.08%,98.71%,-5.30%,8.00%,22.83%,14.49%,35.36%,10.18%,17.61%,-7.05%,-16.44%,15.85%,"

",77.80M,75.80M,11.59%,1.58,8.78M,1085.68 -36.15%,101.61 582.26%,10.16%,8.33%,75.39,43.62,1.57,1.01,5.56M,"5,621,172",-16.84%,-19.21%,-19.23%,80.06%,88.08%,531.08%,1223.99%,725.38%,2191.70%,1.45,1122.30,602.35,693.24,15.09%,LITE
CIENA Corp,Technology,Communication Equipment,USA,Large,NYSE,S&P 500,52.67B,53.05B,438.30M,5.57B,20.43,8.50,-,-,-,- -,0.00%,9080,"Feb 07, 1997",123.85,38.57,0.51,9.46,18.22,43.79,63.25,67.51,9.52,2.11,2.73,0.55,0.54,Yes / Yes,3.00,9.65,1.72,147.48%,47.64%,75.55%,-5.45% -18.19%,9.50% 6.19%,323.23%,30.59%,2309.37%,39.51%,Jun 04 BMO,12.41% 4.39%,1.09%,-5.86%,96.36%,-2.23%,7.49%,15.46%,9.86%,40.49%,11.20%,7.87%,-8.43%,-20.29%,6.25%,"

",141.60M,140.01M,2.85%,1.46,3.99M,637.51 -41.64%,84.41 340.79%,7.20%,6.27%,31.63,41.27,1.37,0.90,2.74M,"2,465,772",-8.70%,-24.15%,-21.73%,44.61%,59.09%,300.29%,794.83%,539.96%,1838.87%,1.91,588.75,330.37,372.07,12.62%,CIEN
