Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Tenet Healthcare Corp,Healthcare,Medical Care Facilities,USA,Large,NYSE,-,21.41B,36.53B,2.24B,21.81B,57.86,26.95,-,-,-,- -,0.00%,99000,"Apr 28, 1971",10.25,12.61,1.14,0.98,4.59,9.86,7.08,8.14,1.67,1.35,1.41,2.84,2.81,Yes / Yes,25.93,21.08,4.67,26.43%,-0.64%,11.09%,60.90% 32.77%,3.58% 3.85%,65.86%,5.43%,213.54%,6.77%,Jul 23 AMC,43.63% 3.62%,1.13%,-19.34%,100.65%,-4.51%,7.55%,53.31%,12.63%,16.47%,16.47%,10.27%,-0.61%,14.14%,28.29%,"

",80.51M,79.61M,3.17%,2.06,2.52M,283.05 -6.08%,157.58 68.70%,3.15%,2.94%,8.60,58.26,1.23,0.67,1.23M,"816,178",-2.22%,6.34%,62.49%,9.45%,33.78%,44.22%,237.79%,254.50%,1027.40%,1.46,285.10,265.91,265.84,-0.03%,THC
Coeur Mining Inc,Basic Materials,Gold,USA,Large,NYSE,-,20.76B,20.42B,850.41M,3.16B,10.12,1.03,0.04 (0.20%),0.02 (0.10%),"May 22, 2026",- -,0.00%,2620,"Nov 01, 1982",16.59,12.85,0.48,6.56,2.00,19.67,17.96,12.42,6.46,2.43,3.65,0.07,0.07,Yes / Yes,1.22,1.57,0.24,33.53%,47.12%,26.60%,- 55.25%,39.55% 21.64%,211.59%,116.79%,7.09%,124.47%,Aug 05 AMC,-53.47% -12.37%,0.70%,-1.09%,78.46%,1.26%,8.79%,12.85%,7.65%,37.69%,35.41%,26.88%,2.98%,17.15%,7.21%,"

",1.03B,1.02B,4.55%,1.22,46.47M,27.77 -27.26%,12.92 56.35%,5.09%,4.84%,1.10,56.30,1.39,1.10,38.17M,"42,174,939",-6.44%,29.82%,5.26%,-16.25%,13.29%,53.61%,738.17%,188.98%,54.79%,1.58,23.32,20.78,20.20,-2.79%,CDE
CMS Energy Corp,Utilities,Utilities - Regulated Electric,USA,Large,NYSE,S&P 500,21.31B,41.12B,1.02B,8.81B,30.45,1.10,2.28 (3.36%),2.25 (3.31%),"Aug 07, 2026",5.65% 5.89%,61.56%,8350,"Feb 03, 1947",20.42,16.34,2.18,2.42,2.23,61.77,-,13.61,4.67,0.67,0.94,1.97,1.89,Yes / Yes,3.33,4.16,1.12,7.26%,7.42%,7.51%,7.32% 5.98%,-0.22% 5.88%,-1.74%,9.93%,-43.14%,-0.49%,Jul 28 BMO,3.12% -2.43%,0.63%,-0.43%,103.60%,4.41%,2.61%,11.29%,3.64%,25.00%,18.95%,11.53%,-2.52%,-6.69%,-7.68%,"

",313.60M,311.65M,5.25%,4.48,16.37M,80.36 -15.43%,67.47 0.73%,1.22%,1.62%,1.19,32.29,0.33,0.75,3.65M,"2,750,137",-1.13%,-5.27%,-5.41%,-12.65%,-2.82%,-5.04%,22.69%,4.47%,62.39%,2.22,80.64,68.06,67.96,-0.15%,CMS
Guardant Health Inc,Healthcare,Diagnostics & Research,USA,Large,NASD,-,22.06B,22.71B,-453.44M,1.18B,-1.67,7.85,-,-,-,- -,-,2506,"Oct 04, 2018",-,-,-,18.65,-,20.94,-,-,19.19,3.71,4.03,-,-,Yes / Yes,-3.50,-1.93,-0.75,3.85%,39.43%,71.63%,19.67% -4.99%,29.75% 27.92%,-4.60%,42.74%,-12.34%,44.33%,Jul 30 AMC,-18.14% 6.60%,4.04%,-14.64%,100.94%,-2.05%,-27.95%,-,-31.35%,65.01%,-39.70%,-38.33%,0.26%,4.04%,41.27%,"

",133.61M,128.80M,8.69%,4.38,11.19M,176.58 -6.89%,53.40 207.88%,4.86%,4.31%,7.72,53.17,1.58,0.95,2.55M,"2,437,498",-0.31%,3.51%,26.30%,76.22%,60.97%,143.86%,369.61%,25.02%,-,1.43,198.17,159.02,164.41,3.39%,GH
Banco Santander (Brasil) SA ADR,Financial,Banks - Regional,Brazil,Large,NYSE,-,21.41B,-,2.61B,36.48B,2.19,-,0.40 (6.91%),0.42 (7.29%),"Jul 30, 2026",-16.21% 7.39%,65.04%,49661,"Oct 07, 2009",16.40,6.70,1.07,0.59,2.62,-,-,-,-,-,3.61,3.38,3.38,Yes / Yes,0.35,0.85,0.17,-13.81%,18.96%,6.26%,-6.31% -2.57%,7.57% 19.46%,27.11%,20.73%,68.28%,21.26%,Jul 29 BMO,-19.24% -3.59%,0.00%,-,1.00%,0.25%,1.10%,11.11%,2.42%,-,9.20%,7.16%,-0.33%,4.37%,-3.43%,"

",3.75B,3.74B,0.30%,3.91,11.13M,7.32 -21.86%,4.92 16.35%,1.51%,1.93%,0.13,53.71,0.54,2.25,2.84M,"6,401,761",-1.38%,-0.35%,4.38%,-6.99%,-5.93%,8.44%,15.16%,-10.21%,23.20%,2.50,6.55,5.75,5.72,-0.52%,BSBR
Amcor Plc,Consumer Cyclical,Packaging & Containers,Switzerland,Large,NYSE,S&P 500,21.18B,35.16B,1.11B,23.51B,25.53,2.41,-,2.59 (5.65%),"Sep 04, 2026",2.01% 2.05%,108.50%,75000,"Jun 11, 2019",19.22,-,-,0.90,1.80,19.00,16.46,10.12,1.50,0.76,1.25,1.28,1.25,Yes / Yes,2.38,-,-,-,-,-,-12.38% -4.62%,16.95% 12.82%,32.08%,56.62%,974.01%,25.92%,Aug 12 BMO,3.19% 5.68%,0.26%,0.00%,82.68%,1.71%,2.98%,9.41%,4.17%,17.54%,8.61%,4.71%,-2.37%,1.65%,7.30%,"

",461.90M,461.13M,4.64%,5.91,21.40M,50.94 -10.05%,36.25 26.40%,1.56%,2.16%,1.09,47.59,0.60,0.72,3.62M,"2,606,436",-3.07%,-0.43%,19.29%,-2.86%,9.88%,6.19%,-6.30%,-27.79%,-,2.16,49.48,45.89,45.82,-0.15%,AMCR
Fidelity National Information Services Inc,Technology,Information Technology Services,USA,Large,NYSE,S&P 500,21.06B,41.55B,3.37B,12.20B,31.08,1.49,1.82 (4.45%),1.68 (4.11%),"Sep 11, 2026",-5.23% 2.71%,219.90%,44000,"Jun 20, 2001",6.27,6.09,0.69,1.73,1.31,27.38,7.17,8.05,3.41,0.53,0.53,1.33,0.96,Yes / Yes,6.51,6.70,1.60,7.86%,8.04%,8.78%,- 23.62%,3.18% -3.18%,2280.55%,18.26%,149.91%,29.09%,Aug 04 BMO,0.53% -0.21%,0.15%,2.99%,101.13%,1.10%,8.70%,22.33%,10.71%,35.95%,22.98%,27.64%,-2.02%,-2.03%,-18.24%,"

",516.00M,514.91M,3.14%,2.63,16.15M,70.27 -41.90%,37.42 9.11%,2.09%,3.49%,1.33,45.06,0.80,0.86,6.15M,"5,264,604",0.89%,-8.82%,-3.97%,-18.78%,-38.56%,-41.51%,-27.96%,-68.42%,-48.73%,2.16,49.30,40.77,40.83,0.15%,FIS
LyondellBasell Industries NV,Basic Materials,Specialty Chemicals,United Kingdom,Large,NYSE,S&P 500,21.05B,32.76B,-359.00M,31.20B,33.04,8.17,3.13 (4.81%),3.44 (5.28%),"Aug 24, 2026",5.06% 5.35%,-,18970,"Apr 28, 2010",-,9.93,0.16,0.67,1.97,7.97,13.34,8.48,1.05,1.07,1.64,1.33,1.17,Yes / Yes,-1.12,6.56,2.80,451.84%,-30.02%,60.87%,- -,-15.73% 1.68%,-245.92%,-11.13%,397.59%,19.80%,Jul 31 BMO,25.14% -0.32%,20.29%,-0.60%,76.46%,-1.98%,-0.74%,-2.29%,-1.52%,13.30%,7.82%,-1.15%,2.25%,8.36%,8.28%,"

",323.00M,257.49M,4.90%,2.60,12.63M,83.94 -22.36%,41.58 56.73%,2.76%,3.05%,2.13,56.85,0.33,0.63,4.85M,"3,052,723",4.19%,7.51%,-3.18%,11.96%,50.51%,15.65%,-35.46%,-30.22%,-13.04%,2.38,68.67,65.08,65.17,0.14%,LYB
Packaging Corp Of America,Consumer Cyclical,Packaging & Containers,USA,Large,NYSE,S&P 500,20.41B,24.22B,687.30M,9.53B,52.32,6.66,5.29 (2.31%),5.25 (2.29%),"Jun 15, 2026",1.72% 8.21%,58.26%,16800,"Jan 28, 2000",29.78,17.11,1.31,2.14,4.38,34.38,27.50,12.24,2.54,1.86,2.94,0.94,0.92,Yes / Yes,7.69,13.39,2.93,6.70%,27.57%,13.02%,-8.01% 12.11%,1.97% 6.19%,-23.16%,10.35%,-19.76%,14.67%,Jul 22 AMC,1.85% -0.11%,3.39%,-1.62%,98.89%,0.24%,6.85%,14.79%,7.67%,20.11%,12.63%,7.21%,-8.23%,-5.49%,2.91%,"

",89.10M,86.08M,3.41%,4.70,2.94M,259.98 -11.87%,191.50 19.64%,2.39%,2.09%,5.91,30.38,0.80,1.11,625.42K,"695,762",-7.07%,-8.75%,1.91%,-0.99%,11.10%,5.12%,53.20%,48.84%,190.25%,2.14,270.89,233.94,229.12,-2.06%,PKG
TPG Inc,Financial,Asset Management,USA,Large,NASD,-,20.15B,24.69B,179.83M,5.05B,7.42,2.49,2.38 (4.55%),2.24 (4.27%),"Aug 14, 2026",22.01% -,441.18%,1900,"Jan 13, 2022",79.09,14.51,0.69,3.99,7.06,21.04,-,26.25,4.89,1.33,1.33,2.42,2.43,Yes / Yes,0.66,3.61,0.68,18.18%,26.83%,21.12%,- -49.33%,34.58% 17.18%,507.73%,29.91%,832.83%,99.01%,Aug 04 BMO,16.95% 5.26%,13.32%,0.00%,88.31%,3.06%,1.38%,16.14%,4.25%,96.72%,15.36%,3.56%,0.94%,13.39%,6.48%,"

",166.50M,138.78M,7.37%,3.97,10.22M,70.38 -25.53%,36.95 41.84%,2.44%,3.86%,1.76,58.58,1.45,1.22,2.57M,"3,137,770",-0.89%,13.15%,23.64%,18.15%,-17.90%,-13.16%,86.84%,-,-,1.44,60.94,54.12,52.41,-3.16%,TPG
Broadridge Financial Solutions Inc,Technology,Information Technology Services,USA,Large,NYSE,S&P 500,20.57B,23.68B,1.12B,7.48B,24.92,3.54,4.30 (2.39%),3.90 (2.16%),"Sep 03, 2026",10.38% 11.14%,40.62%,16000,"Mar 22, 2007",18.74,15.60,1.60,2.75,7.24,50.94,16.09,12.96,3.17,1.21,1.24,1.24,1.22,Yes / Yes,9.62,11.56,1.37,9.95%,9.52%,9.73%,21.91% 15.62%,7.25% 7.84%,35.29%,8.53%,8.85%,7.48%,Aug 04 BMO,1.66% 2.27%,0.50%,0.59%,97.44%,-3.08%,12.86%,40.92%,17.79%,31.78%,17.63%,15.04%,2.87%,13.67%,1.42%,"

",114.00M,113.45M,2.93%,2.46,3.33M,256.67 -29.72%,133.83 34.79%,2.02%,2.97%,4.92,62.68,0.91,0.84,1.35M,"1,141,106",-2.40%,14.65%,16.51%,-3.80%,-19.17%,-29.43%,-3.91%,5.23%,157.15%,2.00,208.14,182.38,180.39,-1.09%,BR
Edison International,Utilities,Utilities - Regulated Electric,USA,Large,NYSE,S&P 500,22.63B,67.57B,3.74B,19.42B,45.34,0.63,3.50 (5.95%),3.46 (5.89%),"Jul 07, 2026",5.76% 5.43%,29.09%,13725,"May 27, 1926",6.06,9.03,5.51,1.16,1.30,93.50,-,7.39,3.48,0.61,0.66,2.48,2.17,Yes / Yes,9.71,6.51,2.03,-6.35%,6.17%,1.64%,93.36% 42.36%,3.90% 7.31%,42.37%,10.74%,55.28%,-4.09%,Jul 30 AMC,31.05% -9.60%,0.18%,-1.20%,97.37%,0.46%,4.18%,22.58%,6.94%,34.12%,29.88%,19.28%,-15.88%,-20.13%,-14.19%,"

",384.79M,384.13M,3.44%,4.15,13.23M,81.62 -27.96%,52.00 13.08%,7.25%,4.10%,3.88,32.36,0.61,7.72,3.19M,"24,605,074",-21.37%,-17.72%,-17.09%,-20.39%,-2.03%,4.76%,-14.05%,0.96%,-19.12%,3.06,69.92,53.98,58.80,8.93%,EIX
Banco de Chile ADR,Financial,Banks - Regional,Chile,Large,NYSE,-,20.94B,-,1.33B,5.05B,12.28,-,2.21 (5.34%),2.19 (5.28%),"Mar 30, 2026",0.61% 34.85%,66.66%,11156,"Jan 08, 2002",15.79,13.76,1.62,4.14,3.38,-,56.19,-,-,-,0.38,2.45,1.79,Yes / Yes,2.63,3.01,0.72,7.72%,8.07%,8.48%,-8.06% 16.47%,-8.65% 7.41%,3.40%,3.94%,34.62%,37.28%,Jul 30 BMO,18.51% 2.50%,0.00%,-,2.19%,38.27%,2.27%,21.80%,7.68%,-,33.17%,26.25%,-0.01%,1.76%,4.78%,"

",505.09M,505.08M,0.17%,2.85,0.86M,46.77 -11.37%,28.31 46.41%,2.21%,2.26%,1.00,51.14,0.25,0.90,301.41K,"271,756",-2.81%,-0.24%,10.30%,8.76%,9.08%,44.27%,90.93%,110.94%,98.19%,2.73,41.89,41.11,41.45,0.83%,BCH
Entegris Inc,Technology,Semiconductor Equipment & Materials,USA,Large,NASD,-,19.79B,23.00B,305.50M,3.33B,27.22,2.31,0.32 (0.25%),0.40 (0.31%),"Jul 29, 2026",0.00% 4.56%,25.84%,7700,"Jul 11, 2000",64.86,25.59,0.82,5.95,4.76,55.96,34.40,24.84,6.91,1.85,3.05,0.86,0.86,Yes / Yes,2.00,5.06,1.02,42.47%,29.19%,31.32%,1.98% -6.49%,-0.88% 11.45%,2.73%,3.19%,75.32%,11.46%,Aug 04 BMO,13.10% 5.67%,0.61%,-11.05%,109.00%,-2.65%,3.62%,7.67%,3.96%,39.92%,17.09%,9.18%,-11.65%,-10.12%,3.33%,"

",152.70M,151.87M,5.25%,2.63,7.98M,186.94 -30.72%,67.97 90.54%,4.11%,4.76%,8.21,40.55,1.36,1.02,3.03M,"3,088,544",-6.74%,3.44%,-9.38%,2.15%,53.72%,54.66%,26.36%,8.42%,649.48%,1.87,175.20,135.29,129.51,-4.27%,ENTG
Stellantis N.V,Consumer Cyclical,Auto Manufacturers,Netherlands,Large,NYSE,-,15.49B,41.88B,-25.92B,173.53B,22.15,13.62,0.03 (0.53%),-,"Apr 23, 2025",- -,-,258668,"Dec 29, 2003",-,4.81,-,0.09,0.24,0.39,-,-,0.24,0.76,1.04,1.02,0.73,Yes / Yes,-8.97,1.11,0.11,242.01%,58.16%,-,- -,-2.82% 26.10%,-555.79%,2.27%,110.63%,292.15%,Jul 30 BMO,-70.53% 1.94%,30.86%,0.00%,20.37%,-3.20%,-11.67%,-35.15%,-23.26%,-1.68%,-14.87%,-14.94%,-0.23%,-4.25%,-32.18%,"

",2.90B,2.00B,6.53%,6.53,130.67M,12.22 -56.22%,5.05 5.94%,2.19%,2.80%,0.21,46.32,1.44,0.98,20.00M,"19,568,627",1.71%,-5.31%,-30.34%,-28.57%,-50.87%,-44.44%,-70.65%,-73.32%,2.76%,3.04,6.32,5.49,5.35,-2.55%,STLA
Ralph Lauren Corp,Consumer Cyclical,Apparel Manufacturing,USA,Large,NYSE,S&P 500,20.29B,21.35B,982.90M,8.36B,45.66,32.65,3.84 (1.13%),3.74 (1.10%),"Jun 26, 2026",6.76% -,24.16%,23600,"Jun 12, 1997",21.49,16.23,1.31,2.43,7.46,10.44,19.45,13.11,2.56,1.42,2.04,1.10,1.01,Yes / Yes,15.86,21.00,4.22,14.05%,11.00%,12.35%,25.87% -,7.99% 13.02%,26.22%,14.68%,21.29%,14.00%,Aug 06 BMO,6.18% 5.02%,38.40%,-1.21%,67.67%,-0.68%,12.76%,37.54%,17.95%,67.69%,16.67%,11.76%,-9.35%,-11.00%,-6.88%,"

",37.70M,36.68M,7.82%,4.48,2.87M,421.60 -19.16%,292.90 16.36%,2.66%,3.07%,11.21,26.94,1.35,1.27,640.72K,"812,886",-6.01%,-10.35%,-6.24%,-5.56%,-3.62%,14.78%,188.03%,186.55%,229.20%,1.43,459.00,346.90,340.82,-1.75%,RL
TD Synnex Corp,Technology,Electronics & Computer Distribution,USA,Large,NYSE,-,20.10B,23.73B,1.13B,69.77B,112.81,13.68,1.93 (0.77%),1.88 (0.75%),"Jul 17, 2026",13.62% 34.49%,17.69%,24000,"Nov 25, 2003",17.98,11.74,0.50,0.29,2.23,18.37,53.67,10.71,0.34,0.64,1.20,0.53,0.40,Yes / Yes,13.98,21.41,4.63,43.85%,12.86%,23.44%,13.67% -0.52%,0.09% 25.63%,63.20%,16.26%,87.88%,30.96%,Jun 25 BMO,17.13% 16.49%,7.84%,-1.29%,93.40%,-2.18%,3.26%,13.02%,8.98%,6.44%,2.57%,1.61%,-1.34%,-1.15%,23.79%,"

",79.34M,73.69M,2.41%,2.21,1.78M,296.47 -15.21%,142.22 76.76%,2.37%,2.71%,7.34,47.55,1.43,0.59,803.01K,"470,010",0.00%,-0.96%,-10.00%,60.97%,67.34%,69.78%,144.28%,97.01%,372.20%,1.31,333.55,252.85,251.39,-0.58%,SNX
Lennar Corp,Consumer Cyclical,Residential Construction,USA,Large,NYSE,S&P 500,19.88B,24.12B,1.60B,32.74B,89.75,8.93,2.00 (2.42%),2.00 (2.42%),"Jul 10, 2026",10.06% 26.39%,25.05%,12532,"Jun 23, 1971",12.94,12.87,-,0.61,0.92,9.27,20.78,11.51,0.74,1.03,4.59,0.29,0.27,Yes / Yes,6.39,6.43,1.30,-31.02%,16.85%,-0.14%,-20.22% 0.35%,0.42% 8.73%,-47.15%,-7.47%,-31.24%,-4.53%,Jun 11 AMC,0.33% -1.79%,14.24%,0.00%,90.35%,1.08%,4.70%,7.24%,5.83%,16.36%,5.98%,4.88%,-4.12%,-3.97%,-16.32%,"

",210.51M,206.59M,8.35%,6.68,17.26M,144.24 -42.63%,79.82 3.66%,2.23%,2.62%,2.53,42.29,1.40,1.45,2.58M,"3,753,947",-5.62%,-2.88%,-8.97%,-23.67%,-19.50%,-37.85%,-28.63%,-20.70%,87.56%,3.52,83.42,84.11,82.75,-1.62%,LEN
KE Holdings Inc ADR,Real Estate,Real Estate Services,China,Large,NYSE,-,18.72B,12.60B,683.71M,12.68B,8.70,7.82,0.41 (2.31%),0.28 (1.56%),"Apr 08, 2026",- -,62.80%,119245,"Aug 13, 2020",29.26,14.23,2.51,1.48,2.04,2.27,-,14.79,0.99,1.64,1.70,0.22,0.08,Yes / Yes,0.61,1.25,0.26,-3.65%,11.92%,5.68%,- -7.87%,13.45% 5.20%,30.74%,-11.19%,123.91%,0.25%,Aug 21 BMO,31.18% 1.10%,0.83%,0.00%,11.44%,-0.70%,4.04%,7.11%,6.57%,24.04%,5.56%,5.39%,2.17%,7.59%,5.73%,"

",1.06B,1.05B,2.35%,6.06,24.59M,20.98 -15.44%,13.81 28.46%,3.15%,2.47%,0.60,55.11,-0.26,0.78,4.06M,"3,157,291",-1.50%,2.60%,2.96%,7.00%,12.56%,0.91%,-3.08%,-12.62%,-,1.35,23.93,17.19,17.74,3.20%,BEKE
MACOM Technology Solutions Holdings Inc,Technology,Semiconductors,USA,Large,NASD,-,20.01B,19.76B,240.93M,1.16B,20.18,8.68,-,-,-,- -,-,2000,"Mar 15, 2012",84.27,30.91,0.73,17.19,12.99,30.18,98.05,71.82,16.98,1.78,2.34,0.27,0.04,Yes / Yes,3.11,8.48,2.00,58.86%,53.79%,42.12%,- -1.16%,12.73% 12.78%,426.52%,28.36%,166.69%,35.77%,Aug 06 BMO,3.52% 1.83%,6.87%,-1.95%,96.69%,-2.51%,11.61%,17.18%,14.99%,55.02%,18.11%,20.70%,-7.98%,-11.34%,-0.02%,"

",76.37M,71.12M,3.42%,1.49,2.43M,418.90 -37.45%,121.97 114.82%,4.10%,5.42%,16.47,42.32,1.71,0.67,1.63M,"1,084,749",-1.60%,2.31%,-31.47%,8.71%,52.97%,104.46%,215.22%,323.21%,512.75%,1.71,395.33,263.83,262.01,-0.69%,MTSI
SBA Communications Corp,Real Estate,REIT - Specialty,USA,Large,NASD,S&P 500,20.03B,32.46B,990.71M,2.87B,-43.64,3.63,5.00 (2.65%),4.86 (2.57%),"Aug 20, 2026",16.06% 19.01%,45.31%,1844,"Jun 16, 1999",20.33,22.45,-,6.98,-,52.04,42.42,17.36,11.31,0.17,0.17,-,-,Yes / Yes,9.29,8.41,2.07,-21.49%,9.29%,-1.53%,32.43% 115.18%,2.25% 6.21%,14.00%,5.36%,-10.69%,2.33%,Aug 03 AMC,1.34% 1.31%,0.74%,-0.04%,102.04%,-1.19%,8.80%,-,21.91%,63.75%,53.70%,34.51%,2.43%,3.20%,-2.21%,"

",106.09M,105.30M,3.01%,3.14,3.17M,224.46 -15.88%,162.41 16.26%,2.36%,2.79%,4.93,56.23,0.98,0.74,1.01M,"749,034",0.63%,5.16%,-3.77%,-4.34%,-2.39%,-7.83%,-14.83%,-48.47%,65.36%,2.00,225.20,189.66,188.81,-0.45%,SBAC
International Paper Co,Consumer Cyclical,Packaging & Containers,USA,Large,NYSE,S&P 500,19.31B,30.62B,-3.42B,24.20B,27.30,1.37,1.88 (5.15%),1.85 (5.07%),"Aug 14, 2026",0.00% -2.03%,-,62602,"Oct 06, 1941",-,12.14,-,0.80,1.34,26.60,39.24,10.59,1.26,0.84,1.10,0.83,0.75,Yes / Yes,-6.48,3.00,0.32,1814.03%,119.01%,-,- -,3.75% 6.12%,-7165.92%,10.34%,-116.12%,-11.28%,Jul 30 BMO,233.78% -2.99%,2.07%,0.07%,101.25%,3.65%,-6.91%,-16.48%,-13.54%,18.92%,0.86%,-14.14%,-10.06%,-7.86%,-5.04%,"

",529.50M,518.61M,8.90%,8.76,46.18M,50.25 -27.44%,29.26 24.61%,3.48%,2.87%,1.35,33.80,0.90,1.24,5.27M,"6,522,368",-11.05%,-12.04%,7.77%,-13.29%,-7.44%,-26.61%,3.61%,-36.15%,-21.56%,1.87,48.90,37.93,36.46,-3.88%,IP
Woodward Inc,Industrials,Aerospace & Defense,USA,Large,NASD,-,19.87B,20.76B,552.03M,4.19B,41.78,8.04,1.24 (0.37%),1.24 (0.37%),"Aug 20, 2026",13.80% 16.59%,15.57%,10200,"May 31, 1996",37.43,31.32,1.39,4.74,8.06,41.85,52.78,26.47,4.95,1.14,1.65,0.55,0.26,Yes / Yes,8.99,10.75,2.52,37.39%,13.51%,22.58%,38.38% 13.95%,14.40% 7.41%,41.77%,22.35%,36.29%,21.22%,Jul 29 AMC,3.13% -0.06%,0.62%,-11.43%,91.49%,1.29%,11.14%,22.34%,17.75%,29.47%,15.84%,13.17%,-4.81%,-12.41%,-6.12%,"

",59.20M,58.68M,1.77%,1.42,1.04M,450.92 -25.36%,233.31 44.26%,2.63%,2.99%,11.33,34.89,0.87,0.92,732.10K,"673,166",-0.91%,-7.42%,-2.36%,-12.70%,11.33%,36.37%,159.21%,175.91%,434.34%,1.36,451.75,339.82,336.58,-0.95%,WWD
Rogers Communications Inc,Communication Services,Telecom Services,Canada,Large,NYSE,-,19.67B,55.10B,4.48B,16.36B,21.60,2.25,1.42 (3.91%),1.45 (3.98%),"Sep 08, 2026",-2.44% -0.82%,15.67%,25000,"Nov 01, 1982",4.41,10.49,20.58,1.20,1.69,16.17,9.98,7.52,3.37,0.51,0.55,2.76,2.29,Yes / Yes,8.26,3.47,0.89,-8.50%,2.39%,0.51%,52.91% 31.20%,9.53% 8.41%,306.60%,9.71%,-563.31%,7.68%,Jul 22 BMO,1.94% 1.28%,29.20%,0.00%,52.92%,2.03%,7.45%,45.01%,11.67%,22.73%,22.73%,27.36%,1.29%,5.30%,-0.54%,"

",429.08M,382.47M,4.43%,13.73,16.95M,41.14 -11.50%,31.38 16.03%,2.01%,1.90%,0.73,57.30,0.68,0.90,1.23M,"1,116,989",-0.49%,6.93%,-4.74%,-9.76%,-3.50%,1.62%,-11.30%,-28.61%,-16.05%,1.90,42.61,36.89,36.41,-1.30%,RCI
FedEx Freight Holding Company Inc,Industrials,Integrated Freight & Logistics,USA,Large,NYSE,S&P 500,19.07B,19.06B,-,-,-0.02,24.61,-,-,-,- -,0.00%,40000,"May 27, 2026",-,-,-,-,-,5.18,-,-,-,167.41,167.41,-,-,Yes / Yes,-,-,-,-,-,-,-35.49% -,-3.39% -,-,-,-,-,Jul 29,0.54% 0.00%,20.23%,0.00%,61.98%,154.49%,-,-,-,-,-,-,-7.99%,-12.28%,-15.47%,"

",149.51M,119.27M,3.29%,2.25,3.92M,200.00 -36.22%,127.65 -0.06%,4.06%,4.06%,6.30,36.31,-,0.60,1.74M,"1,045,668",-0.92%,-8.24%,-16.81%,-,-5.50%,-,-,-,-,1.92,175.00,133.74,127.57,-4.61%,FDXF
Snap-on Inc,Industrials,Tools & Accessories,USA,Large,NYSE,S&P 500,19.72B,19.41B,1.03B,5.27B,116.81,31.80,10.04 (2.63%),9.76 (2.56%),"Aug 19, 2026",14.64% 14.66%,46.18%,13000,"Feb 27, 1978",19.44,17.86,3.17,3.74,3.26,11.99,17.79,13.46,3.68,2.64,3.43,0.22,0.16,Yes / Yes,19.60,21.34,4.97,3.20%,7.77%,5.63%,4.48% 10.89%,2.11% 5.52%,4.39%,4.02%,5.08%,4.19%,Jul 23 BMO,0.23% 1.30%,2.39%,-6.23%,100.86%,1.01%,12.27%,17.58%,14.76%,51.82%,25.45%,19.60%,-4.78%,-5.48%,1.45%,"

",51.72M,50.49M,6.19%,9.18,3.12M,423.02 -9.89%,319.20 19.42%,1.59%,1.67%,7.01,30.48,0.71,0.72,340.25K,"246,467",-3.39%,-6.89%,2.35%,-0.69%,10.62%,17.21%,40.91%,69.47%,148.84%,2.62,435.86,386.31,381.20,-1.32%,SNA
Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,Large,NASD,-,19.78B,-,2.11B,8.77B,29.08,-,7.73 (7.43%),3.53 (3.40%),"Sep 10, 2026",-21.15% -15.83%,16.39%,-,"Jan 19, 2024",9.47,7.13,0.58,2.25,3.58,-,7.34,-,-,-,1.08,0.23,0.23,Yes / Yes,10.99,14.60,3.36,3.85%,15.24%,12.33%,17.78% 26.88%,39.77% 38.04%,-3.58%,38.98%,8.27%,24.19%,Aug 10 BMO,2.74% 2.13%,20.67%,0.00%,25.59%,-1.02%,9.45%,45.35%,30.93%,-,30.37%,24.00%,3.43%,11.81%,26.11%,"

",190.03M,150.73M,0.73%,2.30,1.09M,109.94 -5.33%,68.59 51.74%,2.98%,3.32%,3.19,62.59,0.85,1.17,475.77K,"555,384",-4.29%,13.13%,17.42%,39.31%,33.21%,10.77%,6.22%,5.91%,-,2.12,101.92,105.14,104.08,-1.01%,KSPI
