Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change,Ticker
Summit Therapeutics Inc,Healthcare,Biotechnology,USA,Large,NASD,-,10.41B,9.74B,-856.09M,0.00M,0.79,0.87,-,-,-,- -,-,265,"Mar 05, 2015",-,-,-,-,16.42,15.06,-,-,-,6.96,6.96,0.03,0.03,Yes / Yes,-1.12,-1.10,-0.28,21.79%,1.90%,26.42%,-52.45% -13.76%,- -,-11.10%,-,63.61%,-,Jul 23 AMC,-2.04% -,83.15%,1.20%,15.21%,0.80%,-159.09%,-192.50%,-132.35%,-,-,-,-8.51%,-11.11%,-23.30%,"

",793.12M,134.39M,27.78%,7.10,37.33M,30.98 -57.89%,12.25 6.49%,5.79%,5.70%,0.86,40.21,-1.24,0.66,5.26M,"3,451,641",-0.46%,-15.40%,-19.05%,-9.91%,-25.41%,-51.81%,565.56%,63.68%,86.40%,1.76,29.06,13.02,13.05,0.19%,SMMT
Ensign Group Inc,Healthcare,Medical Care Facilities,USA,Large,NASD,-,10.33B,12.26B,378.70M,5.49B,41.90,5.50,0.27 (0.15%),0.26 (0.15%),"Jun 30, 2026",4.35% 4.56%,4.32%,46000,"Nov 09, 2007",27.77,20.72,1.65,1.88,4.23,32.19,24.65,20.56,2.23,1.21,1.21,0.92,0.87,Yes / Yes,6.38,8.55,1.96,18.63%,9.73%,12.53%,13.93% 13.84%,19.77% 16.50%,15.48%,18.89%,16.43%,17.33%,Jul 27 BMO,3.91% -0.08%,3.59%,-0.94%,92.90%,-3.05%,7.09%,16.98%,8.29%,13.96%,8.78%,6.90%,2.60%,6.54%,-3.05%,"

",58.27M,56.19M,3.85%,2.61,2.17M,218.00 -18.70%,141.58 25.18%,2.46%,2.50%,5.31,58.38,0.68,0.38,830.46K,"314,881",-0.47%,5.36%,-3.53%,3.24%,1.74%,16.79%,79.93%,107.87%,882.46%,1.57,220.00,178.16,177.23,-0.52%,ENSG
Cullen Frost Bankers Inc,Financial,Banks - Regional,USA,Large,NYSE,-,10.50B,-,669.47M,2.92B,72.04,-,4.08 (2.41%),4.03 (2.39%),"Aug 31, 2026",6.83% 6.75%,39.84%,6008,"Nov 01, 1982",15.98,14.50,2.36,3.59,2.35,-,19.36,-,-,-,0.21,1.17,0.11,Yes / Yes,10.57,11.65,2.76,10.21%,6.61%,6.15%,4.08% 14.28%,15.78% 14.57%,13.72%,1.94%,12.79%,0.51%,Jul 30 BMO,5.77% 1.46%,6.37%,-0.02%,90.81%,0.87%,1.28%,15.33%,13.17%,-,27.82%,22.91%,4.57%,11.44%,22.03%,"

",62.15M,58.19M,6.47%,6.17,3.77M,169.09 -0.09%,119.00 41.97%,2.91%,1.99%,3.46,70.70,0.53,1.25,610.42K,"762,849",3.09%,9.09%,20.36%,22.58%,33.41%,36.02%,56.11%,53.29%,152.49%,2.76,168.79,166.34,168.94,1.56%,CFR
Wynn Resorts Ltd,Consumer Cyclical,Resorts & Casinos,USA,Large,NASD,S&P 500,10.21B,19.84B,375.04M,7.29B,-2.04,17.30,1.01 (1.02%),1.00 (1.02%),"May 18, 2026",- 0.00%,31.85%,28500,"Oct 25, 2002",28.15,19.31,1.47,1.40,-,5.69,14.73,11.00,2.72,1.19,1.24,-,-,Yes / Yes,3.49,5.09,0.99,7.78%,12.79%,13.17%,- -,23.86% 27.77%,-8.26%,4.72%,51.23%,9.20%,Aug 04 AMC,-0.38% 1.93%,27.78%,0.00%,69.20%,-0.78%,2.93%,-,3.29%,32.33%,16.14%,5.14%,0.77%,-2.03%,-10.56%,"

",103.75M,74.95M,12.17%,6.06,9.12M,134.72 -26.99%,92.52 6.32%,2.61%,2.45%,2.73,49.13,1.01,0.97,1.50M,"1,455,101",-1.34%,2.55%,-7.19%,-8.46%,-18.26%,-8.87%,-6.86%,3.45%,0.72%,1.17,134.63,99.31,98.36,-0.96%,WYNN
Gildan Activewear Inc,Consumer Cyclical,Apparel Manufacturing,Canada,Large,NYSE,-,10.22B,14.81B,60.53M,4.73B,18.04,1.45,0.99 (1.80%),0.95 (1.72%),"Aug 20, 2026",10.74% 41.57%,34.92%,80000,"Jun 17, 1998",104.13,9.93,0.45,2.16,3.06,38.10,20.50,16.07,3.13,1.01,1.93,1.45,1.15,Yes / Yes,0.53,5.56,1.60,32.28%,19.70%,21.85%,-3.94% -,3.60% 12.78%,-83.15%,41.55%,-129.50%,72.51%,Jul 30 BMO,14.74% -1.65%,2.52%,0.00%,85.30%,4.85%,2.94%,8.68%,0.84%,27.74%,15.19%,1.28%,5.40%,1.02%,-7.27%,"

",185.19M,180.51M,4.67%,5.29,8.43M,73.69 -25.10%,46.00 20.00%,4.88%,3.43%,2.16,57.78,1.10,0.79,1.59M,"1,251,265",8.92%,7.18%,-10.26%,-15.05%,-11.62%,7.88%,83.27%,58.71%,88.85%,1.27,81.90,55.38,55.20,-0.33%,GIL
Smithfield Foods Inc,Consumer Defensive,Packaged Foods,USA,Large,NASD,-,10.22B,11.54B,1.01B,15.61B,17.44,3.52,1.06 (4.09%),1.12 (4.33%),"Aug 13, 2026",- -,39.79%,32000,"Jan 28, 2025",10.14,10.08,9.88,0.65,1.49,7.38,12.81,6.68,0.74,1.29,2.41,0.35,0.25,Yes / Yes,2.56,2.58,0.61,3.72%,-2.50%,1.02%,4.33% 20.28%,-1.42% 0.65%,-1.43%,8.00%,8.27%,0.85%,Aug 11 BMO,8.62% 2.62%,88.42%,-0.05%,12.56%,0.34%,8.72%,15.42%,11.76%,13.80%,8.95%,6.46%,0.74%,1.03%,6.08%,"

",393.48M,45.52M,12.72%,4.70,5.79M,29.81 -12.83%,21.08 23.24%,2.64%,2.14%,0.63,50.99,-0.50,1.44,1.23M,"1,776,876",-2.26%,5.70%,-1.18%,8.70%,16.35%,6.83%,-,-,-,1.50,31.06,26.04,25.98,-0.23%,SFD
Molina Healthcare Inc,Healthcare,Healthcare Plans,USA,Large,NYSE,-,10.17B,-,-7.00M,44.52B,80.21,-,-,-,-,- -,0.00%,19000,"Jul 02, 2003",-,19.96,2.81,0.23,2.43,-,37.52,-,-,-,1.68,0.95,0.95,Yes / Yes,-0.19,9.76,0.82,-52.56%,86.50%,7.10%,-12.98% -4.51%,12.42% 18.68%,-100.90%,2.55%,-75.37%,-4.84%,Jul 22 AMC,8.59% 0.39%,1.44%,-2.35%,113.13%,7.23%,-0.04%,-0.16%,-0.09%,-,0.66%,-0.02%,-10.59%,-5.77%,12.80%,"

",52.00M,51.45M,6.48%,2.77,3.33M,244.89 -20.47%,121.06 60.89%,3.84%,4.70%,9.57,35.10,0.75,0.55,1.20M,"664,157",-2.36%,-15.27%,1.07%,8.45%,12.23%,25.55%,-35.55%,-29.80%,232.54%,2.65,209.24,195.62,194.77,-0.43%,MOH
Universal Health Services Inc,Healthcare,Medical Care Facilities,USA,Large,NYSE,S&P 500,10.23B,15.50B,1.53B,18.11B,123.31,2.29,0.82 (0.49%),0.80 (0.47%),"Sep 01, 2026",0.00% 31.95%,3.46%,101500,"Jul 09, 1981",6.88,6.99,0.98,0.56,1.37,73.71,12.10,5.74,0.86,1.04,1.12,0.70,0.59,Yes / Yes,24.55,24.19,5.30,4.08%,6.92%,7.16%,36.20% 15.93%,9.03% 8.48%,28.53%,10.05%,10.03%,8.27%,Jul 27 AMC,0.67% 1.29%,16.76%,-0.01%,87.85%,1.14%,9.87%,20.99%,12.79%,11.36%,11.36%,8.42%,8.03%,11.70%,-11.76%,"

",60.54M,50.39M,6.75%,3.14,3.40M,246.32 -31.38%,140.08 20.67%,5.61%,3.59%,6.47,65.75,1.05,0.91,1.08M,"986,494",6.11%,6.76%,1.22%,-16.01%,-22.47%,3.72%,24.93%,5.24%,32.12%,2.48,192.31,168.44,169.04,0.36%,UHS
Old National Bancorp,Financial,Banks - Regional,USA,Large,NASD,RUT,10.27B,-,870.14M,4.10B,21.84,-,0.58 (2.15%),0.57 (2.12%),"Jun 05, 2026",0.00% 0.00%,31.34%,4971,"Jun 04, 1984",11.96,9.29,0.70,2.50,1.23,-,10.93,-,-,-,0.04,1.01,0.51,Yes / Yes,2.25,2.89,0.66,17.93%,10.92%,13.26%,6.08% 5.58%,28.47% 32.85%,32.69%,27.70%,93.78%,9.55%,Jul 22 BMO,3.87% 1.48%,11.45%,-4.34%,89.28%,-8.43%,1.22%,10.61%,6.84%,-,30.14%,21.20%,1.49%,5.60%,14.64%,"

",382.54M,338.78M,5.54%,4.67,18.75M,27.32 -1.72%,19.39 38.47%,1.85%,1.96%,0.53,59.09,0.84,0.95,4.01M,"3,811,432",1.67%,3.27%,11.55%,9.91%,20.35%,31.62%,55.56%,65.74%,101.88%,1.75,29.82,26.64,26.85,0.79%,ONB
SouthState Bank Corp,Financial,Banks - Regional,USA,Large,NYSE,-,10.46B,-,950.21M,3.79B,94.17,-,2.48 (2.30%),2.40 (2.23%),"Aug 07, 2026",4.81% 3.93%,28.98%,6190,"Jan 28, 1997",11.32,10.47,0.76,2.76,1.15,-,79.69,-,-,-,0.09,0.23,0.16,Yes / Yes,9.52,10.30,2.40,20.42%,8.73%,13.72%,6.05% 29.14%,27.39% 26.55%,41.46%,33.25%,11.44%,1.20%,Jul 23 AMC,1.93% -0.61%,1.34%,-1.85%,88.25%,1.45%,1.41%,10.60%,8.94%,-,33.04%,25.06%,4.92%,8.62%,11.99%,"

",96.97M,95.67M,3.15%,3.76,3.01M,108.46 -0.57%,84.47 27.67%,1.94%,1.83%,2.15,67.25,0.71,1.28,801.11K,"1,022,093",2.56%,7.68%,10.64%,5.39%,14.60%,16.27%,37.95%,53.90%,50.19%,1.36,119.57,105.09,107.85,2.63%,SSB
Zions Bancorporation N.A,Financial,Banks - Regional,USA,Large,NASD,-,10.34B,-,1.16B,5.17B,52.18,-,1.83 (2.58%),1.80 (2.54%),"Aug 13, 2026",3.66% 5.29%,29.30%,9195,"Mar 17, 1980",9.02,10.32,1.43,2.00,1.36,-,8.35,-,-,-,0.13,0.41,0.25,Yes / Yes,7.85,6.86,1.66,33.17%,-14.23%,7.20%,1.24% 14.71%,14.19% 10.90%,43.99%,3.90%,86.88%,19.10%,Jul 20 AMC,94.32% 0.24%,1.58%,-2.39%,81.20%,-0.18%,1.31%,16.28%,12.06%,-,29.06%,22.42%,0.89%,5.02%,17.61%,"

",145.94M,143.63M,4.88%,4.27,7.01M,73.34 -3.41%,46.19 53.37%,1.70%,2.02%,1.53,57.03,0.79,1.36,1.64M,"2,231,239",3.39%,2.15%,11.98%,18.24%,21.01%,36.02%,89.36%,34.32%,157.88%,2.75,75.00,69.70,70.84,1.64%,ZION
Pearson plc ADR,Communication Services,Publishing,United Kingdom,Large,NYSE,-,10.03B,11.93B,428.07M,4.88B,7.41,0.75,0.36 (2.14%),0.34 (2.04%),"Mar 20, 2026",9.35% 4.72%,50.27%,16665,"Dec 05, 1996",25.21,15.86,1.42,2.06,2.26,22.29,6.95,8.09,2.45,1.94,2.00,0.53,0.50,Yes / Yes,0.66,1.06,0.59,11.02%,11.34%,11.13%,18.84% 5.19%,-0.12% 1.59%,-22.39%,7.10%,0.88%,7.17%,Jul 31 BMO,8.97% 2.06%,0.01%,0.00%,4.39%,-11.17%,5.04%,9.15%,6.41%,52.03%,14.53%,8.78%,-0.37%,5.07%,18.10%,"

",598.50M,598.45M,0.52%,3.59,3.13M,17.75 -5.55%,12.02 39.43%,2.38%,1.91%,0.41,53.11,0.37,1.00,873.27K,"872,758",0.12%,0.30%,11.14%,27.36%,19.37%,11.96%,59.62%,46.50%,42.76%,2.70,17.27,16.94,16.76,-1.06%,PSO
Forgent Power Solutions Inc,Industrials,Electrical Equipment & Parts,USA,Large,NYSE,-,11.05B,11.80B,-,-,1.47,0.31,-,-,-,- -,-,-,"Feb 05, 2026",-,-,-,-,24.74,117.74,-,-,-,1.16,1.64,1.58,1.55,Yes / Yes,-,-,0.24,-,-,-,- -,- -,-,-,298.01%,115.99%,May 14 BMO,12.50% 14.90%,37.36%,-18.14%,39.61%,111.10%,-,-,-,-,-,-,-7.05%,-26.11%,-11.07%,"

",244.12M,190.68M,5.54%,1.29,10.57M,66.00 -45.02%,25.95 39.85%,10.19%,7.86%,3.58,40.79,-,0.84,8.22M,"6,931,404",0.19%,-22.56%,-7.47%,-,39.58%,-,-,-,-,1.30,59.90,33.27,36.29,9.08%,FPS
Gartner Inc,Technology,Information Technology Services,USA,Large,NYSE,S&P 500,10.15B,11.83B,740.58M,6.47B,0.93,24.90,-,-,-,- -,0.00%,20244,"Oct 05, 1993",14.97,9.85,0.95,1.57,162.27,6.09,8.07,8.34,1.83,0.84,0.84,52.94,51.33,Yes / Yes,10.12,15.38,3.76,3.95%,12.33%,10.32%,-1.08% 26.62%,5.87% 9.65%,-37.31%,2.30%,17.20%,-1.51%,Aug 04 BMO,12.39% -0.21%,2.53%,0.00%,117.03%,0.53%,9.18%,94.87%,22.33%,65.97%,17.96%,11.44%,6.75%,4.19%,-17.47%,"

",67.88M,65.25M,17.61%,7.13,11.49M,337.29 -55.07%,124.25 21.96%,5.79%,4.56%,8.04,55.87,0.94,0.90,1.61M,"1,442,027",2.77%,11.16%,3.50%,-27.71%,-39.94%,-53.88%,-55.52%,-48.40%,52.46%,2.83,160.08,151.02,151.53,0.34%,IT
American Airlines Group Inc,Industrials,Airlines,USA,Large,NASD,-,10.62B,37.87B,-326.00M,58.34B,-6.00,12.81,-,-,"Feb 04, 2020",- -,0.00%,139100,"Dec 09, 2013",-,6.26,0.06,0.18,-,1.25,37.26,12.40,0.65,0.42,0.53,-,-,Yes / Yes,-0.49,2.56,-0.20,-48.52%,1283.48%,109.51%,-4.69% -,3.71% 25.80%,-157.37%,7.53%,-88.18%,16.28%,Jul 23 BMO,347.76% 0.21%,1.59%,-3.22%,70.93%,-0.78%,-0.51%,-,-1.18%,17.86%,1.83%,-0.56%,3.13%,3.56%,16.67%,"

",661.94M,651.41M,9.76%,0.58,63.58M,18.79 -14.64%,10.09 58.97%,3.81%,4.16%,0.73,54.57,1.34,0.49,108.91M,"53,623,496",7.29%,-10.49%,35.47%,20.60%,4.63%,45.42%,0.38%,-19.60%,-52.09%,2.26,19.76,15.27,16.04,5.04%,AAL
Apogee Therapeutics Inc,Healthcare,Biotechnology,USA,Large,NASD,RUT,10.11B,9.06B,-274.62M,0.00M,16.77,14.06,-,-,-,- -,-,261,"Jul 14, 2023",-,-,-,-,8.00,9.54,-,-,-,32.59,32.59,0.01,0.00,Yes / Yes,-4.33,-5.54,-1.07,-5.26%,-24.72%,-12.96%,-75.11% -,- -,-22.17%,-,-11.87%,-,May 11 BMO,0.83% -,24.14%,-1.47%,66.25%,-19.14%,-27.35%,-28.47%,-21.78%,-,-,-,0.07%,17.82%,60.91%,"

",61.40M,57.17M,7.23%,1.60,4.13M,134.46 -0.26%,34.34 290.54%,0.17%,0.24%,1.14,78.60,0.34,0.41,2.58M,"1,059,851",-0.13%,0.90%,66.08%,104.72%,77.68%,255.26%,534.99%,-,-,2.60,132.79,134.09,134.11,0.01%,APGE
Hudbay Minerals Inc,Basic Materials,Copper,Canada,Large,NYSE,-,10.39B,10.83B,678.20M,2.49B,10.80,2.12,0.02 (0.08%),0.02 (0.09%),"Sep 08, 2026",-20.63% 0.00%,1.00%,3072,"May 01, 2003",13.76,12.00,0.27,4.18,2.17,11.04,46.26,8.84,4.35,1.93,2.24,0.19,0.18,Yes / Yes,1.70,1.95,0.36,124.45%,29.68%,43.79%,74.87% -,13.60% 14.84%,133.16%,14.61%,14.97%,24.05%,Jul 29 BMO,8.11% 0.75%,3.75%,0.00%,68.63%,-1.24%,9.91%,17.71%,11.93%,36.31%,31.65%,27.26%,6.52%,-4.95%,5.87%,"

",444.14M,427.46M,2.41%,1.82,10.29M,32.15 -27.22%,9.02 159.57%,6.36%,5.04%,1.38,52.79,1.48,0.35,5.65M,"1,972,684",4.32%,3.59%,2.63%,-1.18%,17.88%,158.28%,317.86%,235.72%,404.31%,1.33,30.50,22.75,23.40,2.86%,HBM
Life Time Group Holdings Inc,Consumer Cyclical,Leisure,USA,Mid,NYSE,RUT,9.87B,13.89B,414.88M,3.18B,14.79,1.16,-,-,-,- -,0.00%,44000,"Oct 07, 2021",24.15,24.55,4.63,3.10,2.99,38.22,-,16.08,4.36,0.56,0.66,1.29,1.26,Yes / Yes,1.83,1.80,0.40,-5.81%,15.06%,5.30%,- -,18.01% 25.86%,75.05%,12.69%,39.44%,13.73%,Jul 30 BMO,20.48% 2.39%,21.83%,-45.46%,76.24%,4.08%,5.20%,13.45%,5.57%,36.36%,17.20%,13.04%,3.12%,14.86%,46.36%,"

",223.22M,174.69M,6.05%,3.31,10.57M,47.24 -6.49%,24.14 82.97%,4.78%,3.21%,1.58,62.79,1.50,1.02,3.19M,"3,262,725",0.94%,8.23%,65.62%,51.42%,66.18%,58.60%,157.85%,-,-,1.00,54.07,45.10,44.17,-2.06%,LTH
Krystal Biotech Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,9.21B,8.40B,225.03M,417.30M,43.37,27.93,-,-,-,- -,0.00%,295,"Sep 20, 2017",41.78,32.87,1.33,22.08,7.21,11.19,38.82,45.34,20.13,9.06,9.46,0.01,0.01,Yes / Yes,7.48,9.51,1.89,9.44%,27.03%,24.77%,- -,- -,79.56%,25.15%,53.27%,31.95%,Aug 03 BMO,5.23% -1.41%,12.56%,-5.27%,96.41%,-0.48%,18.21%,19.90%,17.53%,92.72%,42.81%,53.92%,-10.80%,-7.41%,14.67%,"

",29.44M,25.78M,13.56%,8.23,3.50M,382.54 -18.29%,130.50 139.52%,5.90%,5.19%,17.83,37.58,0.53,2.76,424.82K,"1,172,009",-11.16%,-16.66%,17.49%,11.94%,26.78%,99.11%,150.90%,437.06%,-,1.25,374.75,341.12,312.57,-8.37%,KRYS
Brookfield Renewable Partners LP,Utilities,Utilities - Renewable,Bermuda,Large,NYSE,-,10.31B,76.62B,-141.00M,6.51B,12.46,9.06,1.57 (4.67%),1.53 (4.54%),"Aug 31, 2026",5.19% 2.92%,-,5870,"Oct 21, 2003",-,-,-,1.58,2.70,3.72,-,24.29,11.76,0.79,0.80,8.43,7.01,Yes / Yes,-0.47,-1.22,-0.40,-440.43%,9.44%,-,27.26% 19.10%,11.96% 11.72%,51.25%,6.96%,-68.11%,1.25%,Jul 31 BMO,6.33% 9.37%,26.34%,0.00%,37.76%,-0.10%,-0.11%,-2.61%,-0.31%,16.64%,12.53%,-2.16%,3.75%,-1.89%,7.06%,"

",300.11M,220.26M,0.44%,1.04,0.96M,38.12 -11.64%,24.13 39.58%,3.45%,3.10%,1.11,55.43,1.09,0.52,923.75K,"477,827",4.82%,-0.59%,0.99%,12.91%,24.88%,30.39%,27.58%,-13.20%,101.55%,2.21,37.57,32.86,33.68,2.50%,BEP
Dr. Reddy's Laboratories Ltd ADR,Healthcare,Drug Manufacturers - Specialty & Generic,India,Large,NYSE,-,10.05B,9.99B,371.30M,3.66B,4.86,1.03,0.08 (0.67%),0.08 (0.69%),"Jul 24, 2026",-9.14% 0.00%,11.04%,-,"Apr 11, 2001",27.12,20.31,1.84,2.75,2.48,11.69,28.04,10.01,2.73,1.39,1.90,0.19,0.03,Yes / Yes,0.45,0.59,0.10,-15.71%,31.15%,11.04%,-4.82% 15.78%,7.50% 8.27%,-44.33%,-6.76%,-71.69%,-14.64%,Jul 21 AMC,-39.87% -1.75%,0.00%,-,14.80%,1.61%,6.12%,9.13%,8.89%,54.19%,10.08%,10.14%,-3.72%,-9.03%,-11.75%,"

",832.98M,832.95M,2.52%,7.77,20.98M,15.67 -22.97%,11.36 6.25%,1.43%,2.54%,0.34,39.11,0.28,1.29,2.70M,"3,493,677",2.55%,-16.06%,-12.03%,-10.06%,-14.03%,-13.41%,-12.42%,-4.65%,37.60%,2.76,13.11,11.85,12.07,1.86%,RDY
Sirius XM Holdings Inc,Communication Services,Entertainment,USA,Large,NASD,-,10.24B,19.52B,880.00M,8.60B,35.34,0.52,1.08 (3.56%),1.08 (3.56%),"Aug 10, 2026",6.27% 14.45%,47.90%,5119,"Sep 13, 1994",11.96,9.29,0.59,1.19,0.86,58.83,6.61,7.57,2.27,0.46,0.46,0.79,0.79,Yes / Yes,2.54,3.27,0.78,34.41%,9.04%,15.87%,-9.58% 50.12%,-1.68% 1.26%,150.37%,0.44%,23.51%,1.03%,Jul 30 BMO,-10.35% 1.03%,7.69%,-0.10%,78.28%,4.24%,3.23%,7.57%,4.12%,40.40%,22.53%,10.23%,-0.82%,3.39%,25.67%,"

",337.00M,311.14M,11.80%,7.45,36.72M,32.66 -7.01%,19.76 53.66%,3.64%,2.77%,1.04,51.43,0.94,1.34,4.93M,"6,613,349",-2.72%,-0.46%,11.57%,49.24%,51.89%,43.39%,-39.02%,-51.13%,-25.49%,2.89,31.00,29.62,30.37,2.53%,SIRI
Primerica Inc,Financial,Insurance - Life,USA,Mid,NYSE,-,9.89B,-,769.79M,3.42B,80.39,-,4.80 (1.51%),4.48 (1.41%),"May 21, 2026",23.66% 21.06%,18.16%,2833,"Apr 01, 2010",13.30,11.83,1.42,2.90,3.95,-,11.51,-,-,-,2.11,0.70,0.70,Yes / Yes,23.86,26.82,6.03,7.75%,8.60%,8.35%,22.94% 19.08%,6.36% 8.05%,61.07%,5.70%,18.19%,8.10%,Aug 05 AMC,8.55% 2.03%,0.66%,-3.65%,96.03%,-1.37%,6.40%,32.23%,17.93%,-,31.70%,22.53%,1.79%,8.98%,17.98%,"

",31.34M,30.98M,3.80%,5.98,1.18M,326.78 -2.92%,230.09 37.88%,2.42%,1.94%,6.57,62.93,0.87,1.08,196.86K,"212,977",0.81%,6.80%,14.55%,20.61%,22.79%,22.26%,46.33%,116.77%,529.96%,2.30,317.83,319.96,317.25,-0.85%,PRI
Sanmina Corp,Technology,Electronic Components,USA,Large,NASD,-,10.36B,11.14B,308.13M,12.76B,47.76,34.42,-,-,-,- -,0.00%,39000,"Apr 14, 1993",34.58,13.87,0.37,0.81,4.05,5.61,17.43,12.88,0.87,1.06,1.78,0.95,0.85,Yes / Yes,5.59,13.93,3.26,100.30%,15.15%,37.50%,5.38% 17.69%,0.87% 3.15%,19.37%,58.56%,68.72%,69.67%,Jul 27 AMC,19.30% 2.00%,5.55%,-6.23%,96.52%,-9.77%,4.12%,12.70%,6.51%,8.98%,5.49%,2.41%,-3.92%,-16.30%,9.02%,"

",53.59M,50.62M,2.74%,1.25,1.39M,288.68 -33.06%,108.36 78.31%,9.76%,6.39%,16.53,43.72,1.59,0.70,1.11M,"777,069",-7.50%,-12.08%,-13.45%,36.38%,28.76%,74.14%,252.10%,406.24%,657.17%,2.29,253.00,185.56,193.23,4.13%,SANM
CareTrust REIT Inc,Real Estate,REIT - Healthcare Facilities,USA,Mid,NYSE,RUT,9.74B,10.43B,334.28M,522.75M,18.24,0.94,1.56 (3.78%),1.45 (3.52%),"Jun 30, 2026",6.80% 6.03%,85.52%,43,"May 29, 2014",26.40,25.64,8.60,18.63,2.26,43.63,24.52,23.12,19.96,3.73,3.73,0.22,0.22,Yes / Yes,1.56,1.61,0.38,-4.66%,7.42%,2.98%,- 13.11%,34.44% 21.73%,70.32%,58.48%,2.17%,47.78%,Aug 06 AMC,1.84% 1.19%,0.78%,0.00%,100.55%,-0.07%,7.33%,9.47%,6.65%,78.21%,66.27%,63.95%,-1.46%,2.50%,7.19%,"

",236.24M,234.41M,10.17%,8.83,23.84M,43.62 -5.50%,31.60 30.42%,2.50%,2.25%,1.02,48.63,0.77,0.66,2.70M,"1,777,177",-4.05%,-1.29%,5.18%,10.39%,13.99%,28.85%,102.31%,84.47%,210.37%,1.31,45.31,41.94,41.22,-1.72%,CTRE
Rambus Inc,Technology,Semiconductors,USA,Large,NASD,-,10.00B,9.20B,239.68M,756.33M,13.52,7.61,-,-,-,- -,0.00%,791,"May 14, 1997",42.21,24.58,1.05,13.22,6.82,12.12,33.39,29.06,12.16,9.08,9.75,0.01,0.01,Yes / Yes,2.18,3.75,0.79,21.45%,23.60%,23.44%,- -,15.88% 23.50%,3.84%,17.17%,15.13%,20.43%,Jul 27 AMC,7.42% 4.07%,0.79%,-14.51%,104.46%,7.25%,15.56%,17.79%,16.17%,74.46%,35.95%,31.69%,-8.04%,-25.67%,-15.48%,"

",108.46M,107.61M,4.26%,1.53,4.58M,174.10 -47.04%,67.15 37.31%,7.93%,6.97%,8.72,38.30,1.88,0.63,3.00M,"1,876,717",-4.37%,-18.34%,-17.62%,-18.99%,0.35%,27.34%,71.97%,276.52%,586.60%,1.83,147.50,91.03,92.21,1.30%,RMBS
Harmony Gold Mining Co Ltd ADR,Basic Materials,Gold,South Africa,Large,NYSE,-,10.29B,10.62B,916.00M,4.98B,5.01,0.74,0.81 (4.94%),0.41 (2.48%),"Apr 24, 2026",78.28% -,13.10%,34350,"May 17, 1994",11.37,4.51,0.10,2.07,3.29,22.20,16.68,4.67,2.13,0.38,0.54,0.25,0.03,Yes / Yes,1.45,3.65,1.29,103.83%,37.09%,46.12%,- -,15.99% 17.18%,57.19%,31.10%,26.69%,30.61%,Mar 11 BMO,-8.93% -2.44%,0.02%,0.00%,17.61%,-3.56%,17.33%,32.95%,28.36%,41.30%,39.09%,18.39%,7.31%,3.14%,-8.45%,"

",624.83M,624.74M,1.61%,2.50,10.07M,26.06 -36.80%,12.58 30.92%,3.97%,3.32%,0.70,57.35,1.11,0.63,4.03M,"2,535,935",3.78%,2.36%,5.51%,-22.82%,-17.24%,15.82%,326.68%,291.21%,255.72%,1.56,23.46,15.75,16.47,4.57%,HMY
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,Mid,NYSE,-,9.06B,6.56B,581.23M,1.78B,5.57,2.88,0.26 (2.66%),0.26 (2.72%),"Jul 07, 2026",- -,27.85%,8251,"Jun 22, 2021",17.76,11.47,0.79,5.10,1.74,3.38,-,11.64,3.69,6.93,6.93,0.00,0.00,Yes / Yes,0.55,0.85,0.18,4.50%,20.89%,14.61%,118.73% -,20.22% 35.97%,11.75%,9.98%,-16.86%,10.87%,May 21 BMO,19.67% 6.34%,5.93%,0.00%,74.30%,-4.29%,9.42%,10.52%,10.06%,62.91%,31.05%,32.68%,7.02%,12.17%,-0.47%,"

",932.51M,877.25M,2.15%,2.12,18.85M,14.07 -30.92%,7.45 30.38%,3.07%,3.07%,0.30,67.81,0.35,0.54,8.87M,"4,781,387",4.40%,15.30%,12.89%,-1.82%,-9.41%,-8.82%,34.44%,-16.64%,-,1.33,12.86,9.49,9.72,2.42%,YMM
