Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change,Ticker
Blackrock Inc,Financial,Asset Management,USA,Large,NYSE,S&P 500,176.96B,188.71B,6.25B,26.28B,347.84,60.52,23.41 (2.15%),21.88 (2.01%),"Jun 05, 2026",2.21% 7.49%,59.02%,24900,"Oct 01, 1999",28.07,17.44,1.20,6.73,3.13,17.98,47.06,18.26,7.18,5.10,5.10,0.26,0.26,Yes / Yes,38.77,62.41,13.96,12.89%,14.96%,14.49%,1.30% 2.08%,12.26% 8.04%,-3.04%,22.84%,39.06%,25.16%,Jul 15 BMO,9.60% 5.30%,11.52%,-0.82%,75.99%,-0.28%,4.01%,11.95%,8.73%,77.23%,34.33%,23.80%,7.51%,5.18%,2.69%,"

",155.36M,143.88M,1.44%,2.86,2.07M,1219.94 -10.79%,917.39 18.63%,2.17%,2.51%,29.15,65.33,1.44,1.97,724.53K,"1,102,034",9.89%,5.46%,3.20%,-0.09%,1.68%,4.03%,49.48%,23.67%,204.97%,1.42,1264.07,1025.44,1088.30,6.13%,BLK
Welltower Inc,Real Estate,REIT - Healthcare Facilities,USA,Large,NYSE,S&P 500,165.34B,181.64B,-410.11M,11.75B,62.15,6.83,3.15 (1.35%),2.96 (1.26%),"May 13, 2026",4.94% 0.87%,-,712,"Mar 19, 1980",-,72.12,1.69,14.07,3.77,34.31,75.65,64.02,15.45,1.93,1.93,0.46,0.39,Yes / Yes,-0.60,3.25,0.64,108.38%,12.12%,42.79%,- -22.65%,22.76% 18.69%,-160.87%,37.51%,34.00%,38.21%,Jul 27 AMC,50.18% 7.43%,0.04%,0.00%,102.65%,3.49%,2.34%,3.62%,2.31%,20.96%,5.24%,-3.49%,3.60%,7.77%,17.16%,"

",705.91M,705.61M,2.75%,5.61,19.37M,239.10 -2.04%,155.33 50.80%,1.72%,2.31%,5.20,62.44,0.76,0.31,3.45M,"838,491",0.14%,9.33%,11.01%,25.47%,26.19%,49.46%,192.85%,164.36%,206.18%,1.59,244.95,236.00,234.23,-0.75%,WELL
Walt Disney Co,Communication Services,Entertainment,USA,Large,NYSE,"DJIA, S&P 500",168.72B,217.00B,11.22B,97.37B,62.30,3.27,1.38 (1.42%),1.50 (1.54%),"Jun 30, 2026",- 2.59%,14.60%,231000,"Jan 02, 1962",15.55,13.01,1.09,1.73,1.56,29.69,23.73,11.15,2.23,0.59,0.65,0.44,0.35,Yes / Yes,6.25,7.47,1.86,14.81%,9.70%,11.95%,58.46% -,4.48% 7.66%,27.66%,4.02%,-29.76%,7.45%,May 06 BMO,5.16% 1.21%,0.16%,-0.06%,78.31%,-2.30%,5.60%,10.54%,7.63%,31.63%,14.40%,11.53%,-1.48%,-3.89%,-8.02%,"

",1.75B,1.73B,1.37%,2.47,23.78M,123.40 -21.26%,92.18 5.40%,1.59%,2.23%,2.15,44.93,1.40,0.73,9.65M,"5,414,139",0.48%,-2.88%,-5.29%,-13.88%,-14.60%,-18.34%,9.64%,-47.24%,-2.65%,1.42,128.25,95.87,97.16,1.35%,DIS
TJX Companies Inc,Consumer Cyclical,Apparel Retail,USA,Large,NYSE,S&P 500,166.97B,175.57B,5.79B,61.58B,9.41,5.05,1.85 (1.22%),1.76 (1.16%),"Aug 13, 2026",12.94% 45.58%,34.90%,377000,"May 12, 1964",29.36,26.23,2.50,2.71,16.06,29.92,30.49,20.09,2.85,0.54,1.14,1.36,1.10,Yes / Yes,5.15,5.76,1.19,10.65%,10.11%,10.50%,17.93% 130.72%,6.53% 13.44%,21.36%,8.06%,29.95%,9.24%,May 20 BMO,16.82% 2.20%,0.17%,-9.74%,94.47%,-0.36%,17.03%,61.25%,26.47%,31.29%,12.10%,9.40%,-3.09%,-3.29%,-1.59%,"

",1.11B,1.10B,1.53%,2.94,16.86M,170.00 -11.09%,119.84 26.12%,1.75%,2.29%,3.48,40.07,0.62,0.50,5.74M,"2,236,693",-1.07%,-10.25%,-5.70%,-3.79%,-1.60%,24.16%,77.99%,122.05%,288.51%,1.67,180.56,150.34,151.15,0.54%,TJX
Sumitomo Mitsui Financial Group Inc ADR,Financial,Banks - Diversified,Japan,Large,NYSE,-,167.69B,-,10.58B,66.56B,15.60,-,0.70 (2.65%),0.60 (2.26%),"Mar 31, 2026",19.68% 10.60%,29.36%,122970,"May 01, 2003",15.99,13.36,1.17,2.52,1.69,-,-,-,-,-,0.74,3.70,1.34,Yes / Yes,1.65,1.97,0.42,14.10%,10.67%,11.37%,23.45% 18.38%,16.50% 14.20%,39.11%,6.47%,341.69%,9.88%,May 13 AMC,-14.65% 137.11%,0.05%,0.00%,1.95%,-2.32%,0.51%,10.71%,4.55%,-,20.99%,15.89%,6.34%,12.53%,29.47%,"

",6.36B,6.36B,0.13%,3.99,8.13M,26.67 -1.13%,14.40 83.09%,1.38%,1.43%,0.48,73.07,0.46,0.58,2.04M,"919,687",4.13%,8.05%,23.95%,29.69%,36.39%,79.35%,192.29%,291.17%,329.40%,1.53,27.33,26.26,26.36,0.40%,SMFG
Shopify Inc,Technology,Software - Application,Canada,Large,NASD,NDX,162.05B,156.48B,1.33B,12.37B,9.61,4.43,-,-,-,- -,0.00%,7600,"May 21, 2015",122.75,52.69,1.72,13.10,12.99,28.22,76.28,73.26,12.65,6.20,6.20,0.01,0.01,Yes / Yes,1.02,2.37,0.40,30.07%,27.80%,30.69%,- 28.70%,27.31% 31.58%,-17.75%,31.85%,15.33%,34.32%,Aug 05 BMO,5.94% 1.71%,6.33%,0.00%,64.86%,-2.27%,9.68%,11.31%,10.52%,47.80%,17.03%,10.77%,6.72%,11.49%,-7.59%,"

",1.22B,1.22B,1.75%,2.11,21.30M,182.19 -31.46%,94.00 32.85%,5.33%,4.64%,5.98,61.38,2.58,0.63,10.11M,"4,942,303",4.74%,15.37%,6.15%,-25.64%,-22.42%,8.54%,82.43%,-13.37%,3763.75%,1.57,150.94,125.68,124.88,-0.64%,SHOP
UBS Group AG,Financial,Banks - Diversified,Switzerland,Large,NYSE,-,167.45B,-,9.12B,79.69B,29.72,-,1.25 (2.27%),0.55 (1.00%),"Apr 22, 2026",25.59% 23.40%,41.85%,103177,"Sep 30, 2014",19.74,13.19,0.67,2.10,1.85,-,-,-,-,-,0.75,4.23,4.01,Yes / Yes,2.79,4.18,0.88,28.06%,18.60%,19.76%,1.74% 6.13%,31.92% 19.62%,84.90%,-4.97%,85.26%,3.75%,Apr 29 BMO,17.60% 4.10%,8.77%,0.00%,61.65%,-10.95%,0.56%,10.16%,1.97%,-,11.85%,11.44%,8.00%,13.82%,28.28%,"

",3.10B,2.77B,0.23%,2.85,6.32M,54.31 1.43%,34.94 57.64%,1.52%,1.40%,1.05,74.21,1.18,0.96,2.22M,"1,640,581",7.74%,12.49%,30.13%,16.54%,20.49%,57.58%,174.66%,292.40%,367.15%,2.70,51.27,53.82,55.09,2.36%,UBS
Interactive Brokers Group Inc,Financial,Capital Markets,USA,Large,NASD,S&P 500,43.27B,-9.27B,1.04B,10.76B,12.54,225.35,0.35 (0.36%),0.33 (0.34%),"Jun 01, 2026",44.22% 24.57%,13.65%,3182,"May 04, 2007",41.76,32.30,1.96,4.02,7.75,0.43,1.21,-0.99,-0.86,1.05,1.05,5.76,0.02,Yes / Yes,2.33,3.01,0.64,18.88%,15.51%,16.48%,33.21% 29.67%,35.57% 33.08%,28.20%,12.92%,22.86%,14.06%,Jul 21 AMC,-0.45% 0.05%,3.02%,-3.07%,88.98%,-0.23%,0.55%,20.58%,18.19%,95.34%,86.59%,9.65%,3.88%,9.36%,29.96%,"

",445.47M,432.03M,2.64%,2.32,11.39M,97.84 -0.73%,58.18 66.94%,2.81%,3.74%,3.54,61.09,1.34,0.57,4.90M,"2,173,566",3.99%,6.95%,25.97%,37.20%,51.03%,62.88%,359.06%,508.27%,957.14%,1.64,103.26,95.61,97.12,1.58%,IBKR
Corning Inc,Technology,Electronic Components,USA,Large,NYSE,S&P 500,150.13B,158.82B,1.81B,16.32B,13.02,2.07,1.17 (0.67%),1.12 (0.64%),"Aug 31, 2026",1.22% 4.94%,61.12%,67200,"May 21, 1945",83.73,40.93,1.27,9.20,13.39,84.39,100.09,39.60,9.73,1.06,1.61,0.84,0.73,Yes / Yes,2.08,4.26,0.75,26.88%,33.30%,32.16%,6.07% 27.86%,3.40% 6.68%,298.15%,20.05%,134.97%,20.05%,Jul 28 BMO,1.19% 1.09%,8.44%,-0.75%,73.77%,-1.84%,6.17%,16.07%,8.88%,35.64%,16.13%,11.09%,-13.38%,-9.25%,32.66%,"

",907.00M,788.03M,2.60%,1.42,20.52M,271.78 -35.81%,52.19 234.25%,4.88%,7.78%,17.46,42.52,1.10,0.89,14.49M,"9,965,766",-5.21%,-2.65%,0.94%,98.50%,99.23%,232.15%,419.80%,329.99%,717.07%,1.80,217.38,187.64,174.45,-7.03%,GLW
Gilead Sciences Inc,Healthcare,Drug Manufacturers - General,USA,Large,NASD,"NDX, S&P 500",163.70B,175.97B,9.22B,29.79B,18.93,7.91,3.24 (2.46%),3.22 (2.44%),"Jun 15, 2026",2.67% 3.04%,46.60%,17000,"Jan 22, 1992",17.94,13.52,1.46,5.50,6.96,16.68,16.00,11.92,5.91,1.77,1.97,0.94,0.89,Yes / Yes,7.35,9.75,-7.29,-109.45%,1366.56%,9.29%,23.06% 133.64%,2.83% 3.63%,55.01%,3.83%,54.29%,5.09%,May 07 AMC,6.31% 0.67%,0.14%,-18.41%,90.13%,-1.51%,16.35%,43.19%,20.77%,79.41%,40.41%,30.94%,2.49%,1.51%,0.87%,"

",1.24B,1.24B,2.06%,3.43,25.48M,157.29 -16.17%,107.75 22.37%,2.71%,2.72%,3.75,53.92,0.34,0.42,7.44M,"2,408,999",-2.92%,4.98%,-6.12%,7.54%,7.42%,20.90%,70.81%,93.05%,52.13%,1.48,160.57,130.04,131.85,1.39%,GILD
Eaton Corp Plc,Industrials,Specialty Industrial Machinery,Ireland,Large,NYSE,S&P 500,159.66B,180.78B,3.99B,28.52B,50.79,1.93,4.23 (1.03%),4.28 (1.04%),"May 08, 2026",8.69% 7.34%,39.82%,97000,"Jul 01, 1923",40.19,26.14,1.78,5.60,8.10,212.59,42.28,27.14,6.34,0.75,1.19,1.11,0.98,Yes / Yes,10.23,15.73,3.07,10.57%,17.84%,14.72%,19.37% 24.52%,9.77% 8.98%,3.12%,12.68%,-9.15%,16.84%,May 05 BMO,2.93% 4.30%,0.20%,-4.23%,87.90%,1.40%,8.46%,20.88%,10.24%,36.89%,19.69%,13.99%,0.24%,1.58%,10.29%,"

",388.30M,387.51M,2.40%,3.59,9.29M,436.74 -5.86%,311.92 31.82%,2.58%,3.26%,16.47,51.65,1.18,0.50,2.59M,"992,182",2.90%,5.05%,2.31%,24.94%,29.09%,13.55%,102.09%,167.22%,544.16%,1.61,469.41,415.52,411.17,-1.05%,ETN
Rio Tinto plc ADR,Basic Materials,Other Industrial Metals & Mining,United Kingdom,Large,NYSE,-,117.29B,136.18B,9.98B,57.75B,38.28,7.53,4.86 (5.20%),4.02 (4.30%),"Mar 06, 2026",-6.60% -2.92%,64.95%,61230,"Jun 28, 1990",15.34,11.15,1.58,2.03,2.44,12.42,24.47,6.22,2.36,0.98,1.44,0.38,0.36,Yes / Yes,6.10,8.39,-,25.02%,0.24%,7.06%,-6.99% 0.21%,1.33% 5.14%,-13.66%,7.59%,-5.96%,14.06%,Feb 19 BMO,-4.62% 1.93%,0.00%,-,10.32%,-22.68%,8.65%,17.00%,11.82%,25.17%,25.17%,17.29%,-1.26%,-7.31%,6.43%,"

",1.25B,1.25B,0.83%,3.93,10.35M,112.58 -16.96%,58.15 60.76%,1.43%,1.59%,2.34,44.40,0.61,0.80,2.63M,"1,626,813",5.28%,-11.26%,-5.44%,12.80%,16.82%,59.89%,36.42%,11.67%,212.50%,2.44,106.75,93.29,93.49,0.21%,RIO
Anheuser-Busch InBev SA/NV ADR,Consumer Defensive,Beverages - Brewers,Belgium,Large,NYSE,-,138.11B,209.64B,6.86B,59.47B,44.75,6.91,1.45 (1.81%),1.35 (1.69%),"May 08, 2026",17.91% 17.84%,28.99%,136805,"Jul 01, 2009",23.50,16.39,1.28,2.32,1.79,11.56,12.33,10.10,3.53,0.57,0.72,0.84,0.83,Yes / Yes,3.40,4.87,1.12,17.65%,11.04%,12.82%,5.23% -,0.96% 4.75%,18.34%,-0.33%,-6.83%,2.61%,Jul 30 BMO,9.37% 3.17%,0.00%,-,5.34%,-2.28%,3.19%,8.29%,4.30%,55.93%,25.36%,11.53%,-1.66%,-1.31%,12.30%,"

",1.73B,1.73B,0.43%,3.76,7.49M,85.56 -6.63%,56.97 40.23%,1.40%,1.79%,1.55,46.72,0.59,0.49,1.99M,"751,098",0.96%,-3.64%,5.69%,19.70%,24.75%,19.33%,37.29%,16.15%,-36.31%,1.50,95.04,79.37,79.89,0.66%,BUD
Deere & Co,Industrials,Farm & Heavy Construction Machinery,USA,Large,NYSE,S&P 500,158.62B,213.50B,4.78B,47.38B,101.53,34.58,6.69 (1.14%),6.48 (1.10%),"Jun 30, 2026",14.12% 16.34%,35.02%,73100,"Jun 29, 1933",33.30,25.99,1.90,3.35,5.79,16.99,42.10,17.79,4.51,0.55,0.79,2.34,1.54,Yes / Yes,17.65,22.61,4.72,-2.18%,24.95%,13.68%,-7.37% 16.32%,-4.57% 5.13%,-14.68%,3.98%,-1.35%,4.79%,May 21 BMO,14.95% 1.97%,7.44%,-0.06%,75.48%,-1.07%,4.48%,18.51%,6.87%,36.85%,20.45%,10.09%,-2.72%,1.04%,9.05%,"

",269.94M,249.86M,2.85%,5.56,7.11M,674.19 -12.84%,433.00 35.71%,2.23%,3.00%,17.82,46.88,0.90,0.44,1.28M,"437,352",-1.53%,1.76%,-1.41%,19.74%,26.22%,16.72%,41.73%,69.79%,604.51%,2.08,653.09,584.40,587.63,0.55%,DE
Abbott Laboratories,Healthcare,Medical Devices,USA,Large,NYSE,S&P 500,154.85B,182.25B,6.28B,45.13B,29.89,4.19,2.47 (2.78%),2.48 (2.79%),"Jul 15, 2026",7.72% 9.42%,64.54%,115000,"Mar 01, 1937",24.77,14.69,1.57,3.43,2.97,21.23,20.99,16.29,4.04,1.01,1.39,0.65,0.57,Yes / Yes,3.59,6.05,1.28,6.25%,10.58%,9.38%,-1.70% 8.23%,0.51% 5.08%,-53.44%,6.59%,-17.14%,7.78%,Jul 16 BMO,0.46% 1.49%,0.68%,0.33%,82.52%,-0.08%,6.54%,12.45%,7.68%,52.84%,17.77%,13.91%,-3.35%,-0.28%,-19.30%,"

",1.74B,1.73B,1.35%,1.76,23.39M,137.49 -35.34%,81.97 8.46%,1.91%,2.60%,2.42,41.81,0.60,0.76,13.30M,"7,841,500",-6.59%,0.82%,-12.02%,-28.67%,-29.04%,-32.39%,-17.63%,-23.79%,111.17%,1.52,115.86,88.96,88.90,-0.06%,ABT
Southern Copper Corp,Basic Materials,Copper,USA,Large,NYSE,-,150.99B,153.12B,4.97B,14.55B,14.13,6.41,4.13 (2.28%),3.60 (1.99%),"May 13, 2026",-2.75% 16.48%,57.85%,16617,"Jan 05, 1996",30.65,25.24,2.29,10.38,12.81,28.23,35.31,17.33,10.52,3.89,4.38,0.63,0.62,Yes / Yes,5.90,7.17,1.95,48.43%,-6.11%,11.02%,17.64% 22.29%,10.13% 10.94%,36.79%,21.70%,66.82%,36.18%,Apr 28 BMO,4.37% 1.13%,88.99%,-0.00%,9.66%,0.54%,23.81%,46.51%,26.00%,55.59%,54.62%,34.13%,2.02%,0.19%,9.57%,"

",834.33M,91.90M,12.70%,8.65,11.67M,221.67 -18.36%,86.24 109.85%,3.50%,3.48%,7.91,52.83,1.13,0.56,1.35M,"585,710",8.23%,-4.65%,-5.47%,4.74%,28.48%,90.88%,152.21%,202.77%,642.99%,3.75,160.17,182.38,180.97,-0.77%,SCCO
Blackstone Inc,Financial,Asset Management,USA,Large,NYSE,S&P 500,154.70B,179.20B,3.05B,14.88B,6.80,2.22,5.13 (4.05%),4.97 (3.92%),"May 04, 2026",-1.72% 19.68%,121.20%,5285,"Jun 22, 2007",32.49,17.07,1.19,10.40,18.61,57.08,177.86,23.31,12.05,0.73,0.73,1.69,1.58,Yes / Yes,3.90,7.42,1.33,4.86%,27.01%,14.34%,17.94% 20.88%,0.09% 16.10%,17.92%,17.79%,3.81%,29.46%,Jul 23 BMO,1.67% 0.73%,39.88%,-13.94%,44.91%,1.06%,6.53%,37.36%,14.12%,99.34%,51.33%,20.53%,4.72%,5.69%,-5.69%,"

",751.54M,734.36M,3.15%,4.32,23.14M,190.09 -33.37%,101.73 24.50%,2.80%,3.20%,4.23,60.08,1.56,0.69,5.35M,"2,863,212",6.77%,3.14%,0.25%,-19.11%,-17.83%,-20.74%,24.91%,28.22%,425.71%,2.00,140.14,124.56,126.65,1.68%,BX
Applovin Corp,Communication Services,Advertising Agencies,USA,Large,NASD,"NDX, S&P 500",153.63B,154.38B,3.86B,6.16B,7.03,8.21,-,-,-,- -,0.00%,898,"Apr 15, 2021",40.34,21.18,0.49,24.92,65.07,55.69,34.67,31.34,25.05,3.24,3.24,1.49,1.49,Yes / Yes,11.34,21.60,3.76,65.14%,34.13%,42.91%,- -,21.89% 30.45%,101.03%,20.04%,113.00%,24.15%,Aug 05 AMC,3.37% 3.87%,23.79%,-0.96%,66.04%,-8.48%,58.37%,266.42%,65.61%,87.47%,77.50%,62.56%,-7.29%,-9.83%,-14.44%,"

",306.09M,256.03M,4.73%,2.38,12.11M,745.61 -38.67%,343.00 33.33%,7.55%,6.80%,34.40,41.55,2.52,0.78,5.10M,"3,082,291",-12.42%,-7.94%,5.49%,-30.57%,-32.13%,29.56%,1524.55%,620.97%,-,1.30,666.62,448.98,457.31,1.86%,APP
AT&T Inc,Communication Services,Telecom Services,USA,Large,NYSE,S&P 500,148.45B,311.43B,21.29B,126.53B,15.74,1.77,1.11 (5.20%),1.11 (5.20%),"Jul 10, 2026",0.00% -11.80%,36.39%,133030,"Nov 21, 1983",7.17,8.40,0.78,1.17,1.36,12.07,8.56,6.66,2.46,0.77,0.81,1.43,1.37,Yes / Yes,2.98,2.54,0.59,9.29%,9.83%,10.70%,- -,1.34% -6.06%,83.12%,2.92%,-11.22%,2.87%,Jul 22 BMO,3.34% 0.82%,0.13%,0.00%,69.78%,0.12%,5.24%,20.12%,8.24%,43.08%,20.62%,16.82%,-1.26%,-8.33%,-15.94%,"

",6.96B,6.94B,1.81%,2.44,125.70M,29.79 -28.28%,19.89 7.42%,2.19%,2.86%,0.63,41.11,0.22,1.09,51.52M,"43,497,150",1.16%,-9.39%,-16.61%,-10.00%,-13.99%,-20.93%,47.34%,-0.74%,-34.21%,2.11,29.31,21.28,21.36,0.40%,T
Uber Technologies Inc,Technology,Software - Application,USA,Large,NYSE,S&P 500,149.11B,155.82B,8.54B,53.69B,12.15,3.33,-,-,-,- -,0.00%,34000,"May 10, 2019",18.25,16.47,3.54,2.78,6.03,22.02,15.22,20.76,2.90,1.07,1.07,0.50,0.49,Yes / Yes,4.01,4.45,0.80,-29.35%,33.09%,4.65%,- -,17.73% 36.10%,-29.89%,18.31%,-84.82%,14.48%,May 06 BMO,3.84% -0.58%,4.22%,-0.01%,82.29%,-1.76%,15.15%,36.55%,23.10%,34.17%,12.56%,15.91%,0.15%,0.35%,-8.64%,"

",2.04B,1.95B,2.88%,2.89,56.09M,101.99 -28.18%,67.19 9.02%,3.12%,3.60%,2.51,50.55,1.13,0.56,19.42M,"8,439,095",-0.48%,6.39%,0.47%,-13.49%,-10.35%,-20.56%,63.69%,57.80%,-,1.35,105.15,72.08,73.25,1.62%,UBER
Banco Bilbao Vizcaya Argentaria SA ADR,Financial,Banks - Diversified,Spain,Large,NYSE,-,140.77B,-,12.50B,80.77B,11.64,-,1.17 (4.57%),1.07 (4.20%),"Apr 09, 2026",32.98% 65.53%,43.73%,127174,"Dec 14, 1988",11.66,9.71,0.86,1.74,2.19,-,1.06,-,-,-,1.76,2.55,2.55,Yes / Yes,2.19,2.63,0.60,11.64%,12.11%,11.28%,24.60% 66.09%,23.82% 18.72%,13.24%,-10.12%,25.07%,-41.80%,Apr 30 BMO,5.91% 6.11%,0.00%,-,3.36%,-3.88%,1.34%,20.11%,5.43%,-,31.43%,15.48%,1.74%,8.51%,13.96%,"

",5.57B,5.52B,0.01%,0.52,0.82M,26.40 -3.37%,14.63 74.33%,1.55%,1.47%,0.55,59.91,0.82,0.58,1.58M,"704,712",0.73%,9.28%,8.03%,5.31%,9.42%,73.03%,221.63%,317.43%,337.20%,2.48,25.54,25.67,25.50,-0.64%,BBVA
Danaher Corp,Healthcare,Diagnostics & Research,USA,Large,NYSE,S&P 500,142.36B,156.35B,3.69B,24.78B,74.82,8.05,1.40 (0.70%),1.44 (0.72%),"Jun 26, 2026",8.58% 12.20%,25.36%,60000,"Dec 10, 1969",38.87,22.04,2.59,5.75,2.69,24.97,26.91,20.03,6.31,1.52,1.87,0.37,0.33,Yes / Yes,5.17,9.13,1.84,8.37%,7.96%,8.51%,-19.39% 0.65%,-2.67% 1.97%,0.05%,4.02%,9.32%,3.66%,Jul 21 BMO,6.44% -0.51%,8.88%,-0.00%,84.23%,-1.25%,4.52%,7.08%,5.23%,61.14%,21.49%,14.89%,5.29%,10.82%,-1.53%,"

",707.70M,644.95M,1.68%,2.34,10.86M,242.80 -17.16%,160.93 24.99%,2.16%,2.61%,5.04,64.72,0.78,0.60,4.63M,"2,144,207",5.44%,11.68%,1.27%,-15.84%,-12.14%,4.29%,-5.66%,-19.23%,180.42%,1.45,241.27,199.05,201.14,1.05%,DHR
Pfizer Inc,Healthcare,Drug Manufacturers - General,USA,Large,NYSE,S&P 500,140.58B,192.26B,7.46B,63.31B,15.81,2.29,1.73 (7.00%),1.72 (6.97%),"Jul 24, 2026",2.23% 2.37%,126.85%,75000,"Jan 17, 1944",18.91,8.72,-,2.22,1.56,10.75,14.82,8.10,3.04,0.94,1.25,0.72,0.67,Yes / Yes,1.30,2.83,0.68,-8.69%,-3.80%,-8.91%,-37.19% -3.57%,-14.56% 8.48%,-5.39%,1.36%,-9.78%,5.37%,Aug 04 BMO,3.92% 4.41%,0.11%,-0.03%,70.03%,1.34%,3.60%,8.29%,4.95%,65.16%,27.08%,11.79%,0.82%,-2.59%,-4.67%,"

",5.70B,5.69B,2.87%,4.04,163.58M,28.75 -14.19%,23.11 6.73%,1.55%,2.09%,0.53,49.23,0.30,0.69,40.49M,"21,599,814",2.56%,-5.89%,-9.02%,-2.39%,-0.94%,0.22%,-32.09%,-38.48%,-29.22%,2.55,28.38,24.25,24.67,1.71%,PFE
Salesforce Inc,Technology,Software - Application,USA,Large,NYSE,"DJIA, S&P 500",137.16B,167.87B,8.02B,42.83B,41.80,14.45,1.10 (0.66%),1.71 (1.02%),"Jun 11, 2026",- -,21.33%,83334,"Jun 23, 2004",19.39,10.72,0.84,3.20,4.01,11.59,9.36,12.78,3.92,0.71,0.71,1.24,1.22,Yes / Yes,8.64,15.63,3.28,13.06%,10.39%,12.72%,234.40% 12.24%,9.82% 14.34%,34.24%,10.98%,52.27%,13.27%,May 27 AMC,24.05% 0.72%,3.19%,0.00%,94.62%,-2.33%,7.82%,16.91%,10.56%,75.12%,21.87%,18.73%,4.30%,-2.74%,-19.94%,"

",819.00M,792.90M,6.39%,3.39,50.64M,274.00 -38.88%,146.32 14.45%,3.80%,3.56%,7.10,51.08,1.18,0.71,14.95M,"8,255,799",0.53%,0.95%,-2.24%,-35.44%,-36.78%,-34.98%,-26.98%,-29.51%,105.73%,1.64,240.88,167.56,167.47,-0.06%,CRM
Conoco Phillips,Energy,Oil & Gas E&P,USA,Large,NYSE,S&P 500,135.30B,152.26B,7.30B,57.86B,52.98,5.22,3.40 (3.06%),3.30 (2.97%),"May 11, 2026",-13.95% 13.48%,50.07%,9900,"Jan 13, 1978",18.88,12.83,0.90,2.34,2.10,21.26,23.12,6.79,2.63,1.14,1.29,0.36,0.34,Yes / Yes,5.88,8.65,2.84,54.25%,-8.92%,14.32%,-24.17% -,-9.26% 25.63%,-25.38%,1.02%,-20.22%,-5.20%,Aug 06 BMO,9.79% 2.88%,0.10%,-38.40%,87.25%,1.22%,5.91%,11.25%,8.41%,23.54%,18.31%,12.61%,2.78%,-2.77%,4.45%,"

",1.22B,1.22B,1.58%,2.47,19.18M,135.87 -18.26%,85.57 29.78%,2.31%,2.18%,2.99,50.93,0.12,0.50,7.77M,"2,985,842",0.30%,-5.07%,-6.51%,16.29%,18.63%,19.99%,4.77%,105.85%,173.64%,1.73,142.33,111.87,111.05,-0.73%,COP
Prologis Inc,Real Estate,REIT - Industrial,USA,Large,NYSE,S&P 500,136.00B,174.96B,3.71B,8.95B,57.32,0.90,4.28 (2.99%),4.16 (2.91%),"Jun 16, 2026",8.53% 11.73%,113.56%,2802,"Nov 21, 1997",35.98,40.66,20.64,15.20,2.49,157.93,31.97,28.59,19.55,0.13,0.13,0.66,0.62,Yes / Yes,3.97,3.51,0.75,-6.37%,5.40%,1.97%,-4.88% 12.73%,13.74% 14.64%,-0.91%,6.72%,65.20%,7.39%,Jul 16 BMO,30.24% 0.18%,0.28%,-0.14%,100.93%,-3.95%,3.83%,6.95%,4.29%,44.20%,38.14%,41.48%,1.20%,0.08%,7.11%,"

",932.28M,929.74M,1.40%,3.58,13.05M,150.18 -4.88%,103.41 38.14%,1.83%,2.29%,3.08,52.54,1.33,0.77,3.65M,"2,172,869",1.31%,-3.96%,3.25%,10.68%,11.90%,31.51%,11.82%,12.54%,178.30%,2.00,152.17,142.49,142.85,0.25%,PLD
Booking Holdings Inc,Consumer Cyclical,Travel Services,USA,Large,NASD,"NDX, S&P 500",140.31B,143.07B,6.15B,27.69B,-11.18,20.88,1.53 (0.85%),1.61 (0.89%),"Jun 05, 2026",- -,23.19%,24300,"Mar 30, 1999",23.80,14.69,0.91,5.07,-,8.67,15.53,13.71,5.17,1.06,1.06,-,-,Yes / Yes,7.61,12.33,2.43,14.42%,18.11%,16.17%,29.44% 158.57%,16.35% 31.69%,17.45%,14.95%,238.88%,16.17%,Aug 04 AMC,6.02% 0.24%,0.22%,-4.65%,96.05%,-2.65%,22.41%,-,85.42%,97.30%,34.99%,22.23%,2.12%,7.17%,-3.22%,"

",780.00M,773.16M,3.85%,3.83,29.77M,231.80 -21.89%,150.14 20.60%,3.30%,3.56%,6.42,56.82,1.08,0.54,7.76M,"3,220,317",3.89%,9.78%,-0.03%,-16.04%,-15.47%,-20.24%,57.90%,108.66%,240.21%,1.42,225.06,174.85,181.07,3.56%,BKNG
