Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change,Ticker
SLB Ltd,Energy,Oil & Gas Equipment & Services,USA,Large,NYSE,S&P 500,70.60B,79.99B,3.33B,35.91B,17.51,2.27,1.17 (2.48%),1.16 (2.46%),"Jun 03, 2026",20.60% 5.31%,48.55%,109000,"Feb 02, 1962",20.71,14.35,1.56,1.97,2.70,20.84,15.09,11.04,2.23,0.98,1.34,0.44,0.37,Yes / Yes,2.28,3.29,0.51,-14.06%,30.67%,9.22%,-0.65% -,8.20% 8.62%,-22.59%,-0.53%,-14.04%,2.51%,Jul 24 BMO,2.46% 1.08%,0.38%,-5.67%,92.70%,5.63%,6.43%,14.57%,9.29%,16.64%,13.74%,9.27%,0.85%,-8.39%,2.11%,"

",1.50B,1.49B,3.61%,3.79,53.77M,58.82 -19.72%,31.64 49.24%,2.39%,2.27%,1.31,42.83,0.74,0.88,14.20M,"12,435,571",0.30%,-1.19%,-13.12%,-2.68%,23.03%,34.38%,-15.69%,66.21%,-42.14%,1.68,61.29,47.67,47.22,-0.94%,SLB
NXP Semiconductors NV,Technology,Semiconductors,Netherlands,Large,NASD,"NDX, S&P 500",70.01B,78.37B,2.65B,12.62B,43.25,14.69,4.54 (1.64%),4.06 (1.46%),"Jun 24, 2026",6.30% 22.04%,50.72%,32169,"Aug 06, 2010",26.53,15.45,0.73,5.55,6.41,18.88,25.12,19.02,6.21,1.55,2.24,1.07,1.00,Yes / Yes,10.45,17.94,3.52,25.73%,20.85%,21.15%,-9.08% 112.19%,-2.42% 7.33%,13.28%,2.37%,130.33%,12.20%,Jul 28 AMC,2.28% 0.75%,0.14%,-3.71%,96.04%,1.56%,10.15%,26.20%,12.11%,53.71%,26.31%,21.03%,-0.66%,-6.32%,15.33%,"

",252.62M,252.12M,3.48%,2.09,8.77M,339.95 -18.43%,183.00 51.52%,3.75%,4.00%,13.12,46.60,1.81,0.98,4.20M,"4,124,504",2.45%,-7.55%,22.83%,18.64%,27.75%,23.40%,30.00%,41.22%,228.54%,1.87,315.84,278.80,277.29,-0.54%,NXPI
Energy Transfer LP,Energy,Oil & Gas Midstream,USA,Large,NYSE,-,70.27B,159.32B,4.11B,92.29B,9.03,0.28,1.37 (6.70%),1.34 (6.54%),"May 08, 2026",14.62% 4.13%,108.73%,22311,"Feb 03, 2006",17.16,12.91,1.11,0.76,2.26,72.37,19.02,10.40,1.73,0.93,1.17,2.06,2.06,Yes / Yes,1.19,1.58,0.38,22.43%,6.76%,11.62%,-4.72% -,-1.64% 17.04%,-10.48%,12.46%,-4.98%,32.12%,Aug 04 BMO,-12.46% 8.56%,11.86%,0.00%,30.16%,2.12%,3.18%,12.50%,4.14%,11.57%,10.21%,4.46%,3.32%,4.26%,11.86%,"

",3.44B,3.03B,1.08%,2.94,32.69M,20.70 -1.35%,16.18 26.21%,1.29%,1.62%,0.34,65.85,0.55,0.64,11.13M,"7,145,860",1.09%,6.24%,7.08%,15.69%,23.83%,17.09%,55.29%,104.20%,21.12%,1.41,23.89,20.37,20.42,0.25%,ET
Nu Holdings Ltd,Financial,Banks - Regional,Brazil,Large,NYSE,-,68.54B,-,3.18B,16.09B,2.59,-,-,-,-,- -,0.00%,8049,"Dec 09, 2021",21.88,12.77,0.36,4.26,5.48,-,8.32,-,-,-,0.69,3.13,0.19,Yes / Yes,0.65,1.11,0.20,44.39%,31.67%,35.18%,- -,57.18% 86.16%,46.72%,48.56%,55.93%,56.14%,May 14 AMC,-9.89% -1.82%,24.62%,-0.03%,59.64%,-0.20%,4.84%,30.04%,21.32%,-,25.05%,19.79%,3.73%,9.34%,-6.30%,"

",3.84B,3.64B,4.07%,2.15,148.36M,18.98 -25.24%,11.20 26.70%,3.96%,3.77%,0.51,59.79,0.94,2.62,69.12M,"181,328,385",2.90%,12.71%,-4.44%,-17.69%,-15.23%,9.49%,79.17%,-,-,1.59,17.59,14.51,14.19,-2.21%,NU
TC Energy Corp,Energy,Oil & Gas Midstream,Canada,Large,NYSE,-,69.98B,122.01B,2.40B,11.36B,17.38,0.78,2.50 (3.58%),2.48 (3.54%),"Jun 30, 2026",-4.27% 0.08%,104.00%,6668,"Sep 20, 1982",30.32,25.22,5.82,6.16,4.03,90.18,25.48,16.91,10.74,0.57,0.65,2.25,2.11,Yes / Yes,2.31,2.78,0.60,1.88%,5.80%,4.33%,67.85% -7.92%,-0.21% 2.60%,-23.89%,2.00%,-4.03%,18.93%,Jul 30 BMO,2.89% -6.70%,0.08%,0.00%,75.73%,-2.93%,3.10%,13.56%,4.05%,51.01%,45.59%,21.15%,2.24%,2.15%,15.43%,"

",1.04B,999.16M,3.24%,12.93,32.40M,71.47 -2.08%,46.61 50.14%,1.86%,1.99%,1.38,57.94,0.69,1.25,2.51M,"3,138,715",0.11%,0.82%,16.52%,29.66%,27.21%,45.46%,94.30%,58.23%,67.74%,2.12,70.90,69.85,69.98,0.19%,TRP
Paccar Inc,Industrials,Farm & Heavy Construction Machinery,USA,Large,NASD,"NDX, S&P 500",68.81B,74.90B,2.48B,27.77B,37.54,16.83,3.17 (2.42%),1.33 (1.02%),"Aug 12, 2026",11.59% 9.20%,29.27%,25900,"Jan 03, 1978",27.82,19.25,1.24,2.48,3.48,7.77,22.21,19.94,2.70,1.99,2.36,0.76,0.76,Yes / Yes,4.70,6.79,1.36,14.04%,18.87%,15.57%,-7.80% 12.60%,-0.45% 8.73%,-28.77%,-14.13%,19.73%,-8.96%,Jul 28 BMO,-0.08% -3.19%,1.87%,-1.66%,72.53%,0.47%,5.74%,13.11%,7.13%,15.37%,10.57%,8.92%,5.44%,10.47%,14.26%,"

",526.26M,516.44M,2.92%,4.82,15.10M,131.88 -0.85%,91.09 43.54%,2.66%,2.53%,3.27,65.87,0.97,1.71,3.14M,"5,359,015",3.22%,11.96%,4.37%,6.08%,19.40%,30.96%,60.17%,152.22%,342.51%,2.55,130.11,131.11,130.75,-0.27%,PCAR
Carvana Co,Consumer Cyclical,Auto & Truck Dealerships,USA,Large,NYSE,S&P 500,66.02B,69.67B,1.44B,22.52B,5.20,2.74,-,-,-,- -,0.00%,23100,"Apr 28, 2017",30.21,29.42,1.85,2.93,11.57,21.98,89.21,29.75,3.09,2.57,4.09,1.54,1.41,Yes / Yes,1.99,2.05,0.38,-10.03%,34.57%,15.86%,- -,14.31% 29.47%,234.92%,51.72%,11.42%,51.98%,Jul 29 AMC,10.80% 5.06%,7.24%,-0.48%,101.25%,1.30%,12.72%,55.17%,16.09%,19.39%,9.20%,6.40%,-9.38%,-10.54%,-17.02%,"

",715.02M,664.44M,11.04%,6.71,73.33M,97.38 -38.19%,54.46 10.51%,4.48%,5.49%,3.81,38.39,3.46,0.98,10.92M,"10,721,058",-14.82%,-7.16%,-27.79%,-33.86%,-28.69%,-12.26%,559.69%,-11.20%,-,1.92,90.62,62.75,60.19,-4.08%,CVNA
Monolithic Power System Inc,Technology,Semiconductors,USA,Large,NASD,"NDX, S&P 500",68.64B,67.29B,675.36M,2.96B,74.85,27.83,7.83 (0.56%),7.12 (0.51%),"Jun 30, 2026",27.65% 25.55%,48.50%,4501,"Nov 19, 2004",100.66,45.65,1.77,23.21,18.67,50.21,109.03,78.51,22.76,3.52,4.79,0.01,0.01,Yes / Yes,13.88,30.60,5.87,35.99%,26.65%,25.80%,12.44% 29.77%,15.86% 27.00%,-63.09%,23.90%,40.80%,26.14%,Jul 30 AMC,4.10% 2.85%,3.55%,-19.30%,99.55%,-3.50%,16.36%,19.45%,18.27%,55.18%,27.09%,22.84%,3.98%,-5.23%,16.44%,"

",49.13M,47.39M,4.67%,2.49,2.21M,1714.09 -18.49%,702.56 98.87%,4.76%,5.20%,85.31,50.62,1.69,0.79,890.84K,"702,965",7.01%,-1.87%,-8.21%,29.98%,54.15%,94.05%,161.80%,237.26%,1838.33%,1.76,1800.00,1398.45,1397.15,-0.09%,MPWR
Apollo Global Management Inc,Financial,Asset Management,USA,Large,NYSE,S&P 500,68.61B,79.90B,939.00M,31.69B,32.18,41.47,2.23 (1.87%),2.09 (1.76%),"May 19, 2026",7.54% -2.94%,35.99%,4130,"Mar 30, 2011",78.25,11.18,0.79,2.16,3.70,2.87,8.14,10.67,2.52,0.09,0.09,0.71,0.69,Yes / Yes,1.52,10.64,2.15,5.50%,20.38%,14.24%,- 65.65%,40.23% 68.23%,-71.87%,26.77%,-584.04%,-13.40%,Aug 04 BMO,2.91% -2.51%,28.50%,-0.03%,70.21%,1.14%,0.24%,5.46%,3.08%,58.49%,18.84%,2.96%,-0.37%,-6.05%,-6.27%,"

",576.51M,412.23M,7.59%,7.71,31.28M,153.43 -22.44%,99.56 19.53%,3.45%,3.45%,4.06,42.86,1.51,0.69,4.06M,"2,811,704",-3.52%,-8.89%,-7.79%,-14.71%,-17.79%,-21.63%,47.30%,100.20%,619.03%,1.67,149.11,119.04,119.00,-0.03%,APO
Regeneron Pharmaceuticals Inc,Healthcare,Biotechnology,USA,Large,NASD,"NDX, S&P 500",68.35B,62.29B,4.42B,14.92B,299.27,83.57,3.90 (0.60%),3.64 (0.56%),"May 20, 2026",- -,8.49%,15410,"Apr 02, 1991",15.88,12.18,1.08,4.58,2.18,7.80,16.62,14.21,4.18,2.96,3.57,0.09,0.06,Yes / Yes,41.04,53.53,10.21,3.29%,16.96%,11.23%,2.76% 6.33%,5.62% 11.04%,1.85%,5.92%,-7.16%,19.04%,Jul 30 BMO,6.24% 3.59%,3.72%,-0.11%,87.13%,0.58%,11.28%,14.55%,13.24%,80.93%,25.76%,29.65%,-0.46%,1.59%,-7.63%,"

",103.20M,100.94M,3.46%,3.49,3.49M,821.11 -20.61%,541.00 20.50%,2.67%,2.40%,16.92,49.26,0.23,1.13,1.00M,"1,129,411",-3.98%,5.48%,-12.68%,-13.00%,-15.54%,13.89%,-11.26%,11.18%,66.58%,1.80,825.08,651.18,651.91,0.11%,REGN
Motorola Solutions Inc,Technology,Communication Equipment,USA,Large,NYSE,S&P 500,67.56B,76.29B,2.09B,11.87B,15.31,5.34,4.42 (1.08%),4.72 (1.16%),"Jun 17, 2026",11.29% 11.24%,35.15%,23000,"Dec 17, 2010",32.81,21.96,2.18,5.69,26.59,76.26,27.16,21.76,6.43,0.84,1.06,3.77,3.50,Yes / Yes,12.40,18.54,3.85,10.31%,9.25%,10.07%,17.14% 18.67%,8.63% 9.52%,2.54%,8.32%,-13.97%,7.36%,Aug 05 AMC,3.91% 0.62%,0.41%,-21.69%,88.90%,0.42%,12.47%,99.88%,18.25%,49.07%,24.98%,17.61%,-1.59%,-0.26%,-2.35%,"

",166.20M,165.32M,2.22%,3.26,3.67M,492.22 -17.31%,359.36 13.26%,2.23%,2.38%,9.39,45.80,0.89,0.64,1.12M,"721,320",-1.73%,4.51%,-7.84%,3.06%,6.18%,-3.59%,37.42%,83.59%,496.37%,1.47,509.70,404.33,407.02,0.67%,MSI
CRH Plc,Basic Materials,Building Materials,USA,Large,NYSE,S&P 500,65.50B,84.12B,3.65B,38.06B,34.52,4.91,1.57 (1.61%),1.52 (1.55%),"May 15, 2026",5.71% 5.64%,27.23%,83032,"Jul 10, 1989",18.16,14.70,1.45,1.72,2.84,19.97,20.91,11.13,2.21,1.09,1.59,0.89,0.76,Yes / Yes,5.40,6.67,2.02,6.54%,12.34%,10.11%,2.56% 30.98%,4.60% 6.30%,14.09%,6.33%,-83.45%,9.09%,Jul 30 BMO,-23.46% 4.26%,0.24%,0.27%,86.97%,-1.83%,6.63%,16.51%,8.97%,36.09%,13.94%,9.58%,-6.50%,-7.18%,-14.40%,"

",668.23M,666.60M,2.39%,3.41,15.95M,131.55 -25.49%,93.58 4.74%,3.02%,2.90%,3.33,34.68,1.20,1.22,4.68M,"5,698,282",-7.17%,-11.12%,-15.57%,-18.99%,-21.46%,1.23%,67.51%,100.86%,257.48%,1.38,144.25,100.06,98.02,-2.04%,CRH
Transdigm Group Incorporated,Industrials,Aerospace & Defense,USA,Large,NYSE,S&P 500,67.89B,96.02B,1.86B,9.50B,-167.97,69.44,0.27 (0.02%),-,"Sep 02, 2025",- -,0.00%,16500,"Mar 15, 2006",37.87,25.83,1.97,7.14,-,17.48,36.70,19.71,10.10,2.53,3.52,-,-,Yes / Yes,32.06,47.00,10.30,7.26%,17.38%,13.09%,33.74% 31.12%,17.55% 11.58%,8.24%,13.26%,11.50%,18.31%,May 05 BMO,4.12% 3.06%,1.26%,-17.72%,96.69%,-1.24%,7.87%,-,8.57%,57.62%,47.13%,19.61%,-4.71%,-3.15%,-5.27%,"

",55.97M,55.23M,2.08%,2.89,1.15M,1519.35 -20.11%,1123.61 8.03%,2.14%,2.43%,32.77,40.42,0.92,0.63,397.17K,"248,242",-1.40%,-6.46%,2.20%,-16.29%,-8.72%,-18.80%,59.93%,125.50%,608.45%,1.96,1510.56,1194.70,1213.83,1.60%,TDG
Deutsche Bank AG,Financial,Banks - Regional,Germany,Large,NYSE,-,64.23B,-,6.78B,68.63B,41.32,-,1.30 (3.81%),1.17 (3.42%),"May 29, 2026",52.28% -,31.67%,89879,"Nov 18, 1996",10.02,7.83,0.75,0.94,0.83,-,-,-,-,-,5.02,2.20,1.81,Yes / Yes,3.41,4.36,0.89,2.02%,15.67%,10.37%,11.89% 67.82%,19.20% 13.67%,59.21%,-0.48%,-1.60%,2.92%,Apr 29 BMO,12.36% 1.52%,8.60%,0.00%,45.28%,1.86%,0.42%,8.82%,3.05%,-,15.28%,9.87%,-2.99%,1.18%,-1.46%,"

",1.91B,1.72B,0.26%,1.64,4.49M,40.43 -15.56%,28.12 21.41%,1.51%,1.67%,0.95,46.21,0.95,1.05,2.73M,"2,874,178",-5.32%,-2.96%,5.24%,-9.90%,-11.46%,9.14%,201.59%,174.66%,167.84%,2.50,39.01,35.59,34.14,-4.07%,DB
Republic Services Inc,Industrials,Waste Management,USA,Large,NYSE,S&P 500,66.89B,80.86B,2.17B,16.70B,38.90,0.38,2.54 (1.17%),2.50 (1.15%),"Jul 02, 2026",8.06% 7.74%,35.17%,42000,"Jul 01, 1998",31.17,26.90,3.27,4.01,5.59,566.88,25.79,15.25,4.84,0.64,0.67,1.18,1.13,Yes / Yes,6.98,8.08,1.82,3.76%,10.95%,8.24%,13.46% 17.78%,7.08% 10.32%,5.11%,3.19%,7.43%,2.59%,Aug 06 AMC,3.86% 0.39%,36.16%,0.89%,60.38%,-1.00%,6.41%,18.36%,8.52%,30.29%,20.05%,13.00%,-0.31%,2.68%,1.25%,"

",308.00M,196.42M,1.88%,2.19,3.68M,246.25 -11.71%,196.41 10.70%,2.02%,1.99%,4.79,51.76,0.40,0.67,1.68M,"1,134,347",-3.16%,3.98%,5.91%,1.46%,2.59%,-10.63%,40.32%,87.14%,315.00%,1.97,247.00,216.52,217.42,0.42%,RSG
Air Products & Chemicals Inc,Basic Materials,Specialty Chemicals,USA,Large,NYSE,S&P 500,65.53B,85.44B,2.11B,12.46B,70.28,4.27,7.23 (2.46%),7.20 (2.45%),"Jul 01, 2026",3.93% 6.63%,-,21300,"Nov 13, 1961",31.13,20.60,2.34,5.26,4.19,68.91,-,18.76,6.86,1.21,1.43,1.17,1.14,Yes / Yes,9.45,14.28,3.34,9.94%,7.99%,8.79%,- -,-1.77% 6.33%,37.17%,3.69%,141.03%,8.77%,Jul 30 BMO,4.59% 3.32%,0.06%,-35.30%,92.53%,-2.97%,5.25%,13.94%,6.29%,31.97%,24.02%,16.91%,-0.60%,1.56%,6.89%,"

",222.68M,222.56M,1.81%,3.15,4.03M,314.87 -6.54%,229.11 28.45%,2.18%,2.75%,7.66,50.41,0.74,1.01,1.28M,"1,296,161",-1.01%,4.19%,-0.83%,11.85%,19.14%,-1.21%,-2.79%,1.38%,114.17%,1.80,339.11,297.00,294.29,-0.91%,APD
Honeywell Aerospace Inc,Industrials,Aerospace & Defense,USA,Large,NASD,"NDX, S&P 500",62.07B,77.02B,-,-,-11.23,3.16,-,-,-,- -,-,-,"Jun 16, 2026",-,-,-,-,-,62.07,-,-,-,0.85,1.62,-,-,Yes / Yes,-,-,2.12,-,-,-,- -,- -,-,-,-,-,Aug 05 BMO,- -,0.00%,-,1.76%,19.23%,-,-,-,-,-,-,-10.18%,-13.97%,-13.97%,"

",316.88M,316.88M,3.34%,3.54,10.57M,297.50 -34.16%,195.16 0.36%,5.78%,7.84%,16.49,27.43,-,1.15,2.99M,"3,436,194",-6.00%,-20.05%,-,-,-34.16%,-,-,-,-,2.38,256.33,207.78,195.87,-5.73%,HONA
United Rentals Inc,Industrials,Rental & Leasing Services,USA,Large,NYSE,S&P 500,71.40B,86.67B,2.64B,16.83B,147.97,1.79,7.80 (0.68%),7.52 (0.66%),"Aug 12, 2026",- -,18.55%,28500,"Dec 18, 1997",27.38,20.77,1.42,4.24,7.70,637.49,112.97,11.64,5.15,0.70,0.76,1.67,1.50,Yes / Yes,41.62,54.88,13.58,13.54%,14.92%,14.59%,9.18% 25.90%,11.41% 13.55%,7.64%,6.88%,25.54%,11.84%,Jul 22 AMC,10.60% 4.71%,0.54%,-8.16%,94.91%,1.24%,8.72%,28.90%,11.44%,35.71%,25.17%,15.67%,5.26%,9.18%,26.64%,"

",62.34M,62.31M,2.40%,2.80,1.49M,1143.69 -0.35%,701.59 62.45%,4.34%,3.23%,40.69,61.88,1.80,2.26,533.13K,"1,204,676",6.33%,7.20%,41.97%,21.23%,40.82%,41.89%,153.03%,251.70%,1357.06%,1.76,1204.35,1035.06,1139.71,10.11%,URI
Allstate Corp,Financial,Insurance - Property & Casualty,USA,Large,NYSE,S&P 500,65.52B,-,12.03B,68.17B,114.75,-,4.31 (1.69%),4.16 (1.63%),"Aug 31, 2026",5.57% 13.12%,10.51%,53300,"Jun 03, 1993",5.62,9.66,-,0.96,2.22,-,5.68,-,-,-,0.41,0.24,0.24,Yes / Yes,45.33,26.36,6.03,-10.40%,-15.55%,-9.35%,- 17.07%,9.60% 10.06%,209.62%,4.40%,339.11%,2.97%,Aug 05 AMC,45.68% -2.93%,0.51%,-8.60%,84.71%,0.88%,11.01%,45.26%,31.06%,-,21.11%,17.64%,2.94%,10.90%,19.93%,"

",258.00M,256.10M,3.22%,4.69,8.24M,257.67 -1.22%,188.08 35.33%,2.01%,2.25%,5.97,63.05,0.16,0.78,1.76M,"1,363,296",5.23%,9.92%,18.85%,31.43%,22.28%,28.80%,129.67%,96.18%,267.80%,2.48,256.23,251.83,254.52,1.07%,ALL
Warner Bros. Discovery Inc,Communication Services,Entertainment,USA,Large,NASD,"NDX, S&P 500",65.06B,95.62B,-1.74B,37.25B,12.99,1.32,-,-,"Mar 24, 2010",- -,0.00%,35500,"Jul 06, 2005",-,-,-,1.75,2.00,19.70,28.16,12.82,2.57,0.73,0.73,1.00,0.95,Yes / Yes,-0.70,-0.06,-0.14,-577.54%,95.97%,-,- -30.70%,3.34% 28.53%,84.26%,-2.78%,-535.92%,-0.80%,May 06 AMC,-975.37% 0.05%,4.57%,-8.88%,72.49%,2.27%,-1.74%,-5.22%,-2.73%,30.84%,5.63%,-4.66%,-2.43%,-3.10%,-1.10%,"

",2.51B,2.39B,3.11%,3.59,74.39M,30.00 -13.50%,10.76 141.17%,2.39%,1.99%,0.53,40.42,1.56,0.64,20.75M,"13,277,265",-4.91%,-3.46%,-5.05%,-9.04%,-9.96%,94.97%,100.70%,-8.85%,1.72%,2.79,29.98,25.85,25.95,0.39%,WBD
Lumentum Holdings Inc,Technology,Communication Equipment,USA,Large,NASD,"NDX, S&P 500",64.86B,65.00B,438.20M,2.49B,41.47,40.78,-,-,-,- -,0.00%,10562,"Jul 23, 2015",154.72,44.87,0.31,26.06,20.10,20.44,568.92,128.00,26.12,0.97,1.14,1.11,0.02,Yes / Yes,5.39,18.58,2.97,299.28%,125.89%,142.92%,-48.22% -26.60%,-1.33% -0.40%,196.38%,68.98%,332.76%,90.12%,Aug 11 AMC,4.33% -0.22%,2.57%,-5.08%,98.90%,-5.01%,8.00%,22.83%,14.49%,35.36%,10.18%,17.61%,6.31%,-2.93%,42.45%,"

",77.80M,75.80M,12.74%,1.73,9.66M,1085.68 -23.21%,99.92 734.31%,8.08%,7.95%,71.65,52.76,1.49,0.82,5.57M,"4,547,401",18.04%,0.69%,-4.57%,130.01%,126.17%,716.25%,1507.79%,904.75%,2932.52%,1.45,1122.30,829.70,833.64,0.47%,LITE
Truist Financial Corp,Financial,Banks - Regional,USA,Large,NYSE,S&P 500,63.79B,-,5.53B,30.60B,48.04,-,2.10 (4.11%),2.08 (4.06%),"May 08, 2026",1.32% 2.93%,54.48%,37086,"Mar 18, 1980",11.74,10.17,0.72,2.08,1.07,-,12.58,-,-,-,0.19,1.09,0.67,Yes / Yes,4.36,5.03,1.12,21.25%,8.68%,14.04%,-4.82% 4.39%,6.07% 4.64%,18.53%,0.28%,36.03%,0.55%,Jul 17 BMO,13.83% 1.46%,0.19%,-1.24%,76.31%,-2.30%,1.06%,9.06%,5.45%,-,22.33%,18.08%,-0.26%,3.23%,5.56%,"

",1.25B,1.24B,2.67%,3.71,33.23M,56.19 -8.89%,40.78 25.54%,2.23%,2.11%,1.18,51.55,0.87,0.67,8.96M,"5,974,275",-3.85%,3.08%,0.49%,2.36%,4.04%,11.74%,54.92%,-5.99%,38.94%,2.74,54.64,51.73,51.20,-1.02%,TFC
Sea Ltd ADR,Consumer Cyclical,Internet Retail,Singapore,Large,NYSE,-,56.41B,47.36B,1.60B,25.19B,20.99,22.51,-,-,-,- -,0.00%,102700,"Oct 20, 2017",38.16,20.42,0.98,2.24,4.74,4.42,-,19.79,1.88,1.56,1.58,0.28,0.15,Yes / Yes,2.61,4.87,0.83,0.06%,39.16%,20.89%,- -,22.59% 39.28%,78.98%,40.54%,5.92%,46.61%,May 12 BMO,17.97% 9.95%,1.09%,-28.27%,66.65%,-0.21%,5.89%,14.70%,10.84%,44.27%,7.97%,6.36%,-3.75%,4.89%,-12.00%,"

",566.96M,560.77M,3.28%,4.27,18.41M,199.30 -50.08%,77.05 29.14%,4.10%,4.72%,4.70,47.57,1.54,1.23,4.31M,"5,287,293",-6.33%,8.40%,15.31%,-17.86%,-22.00%,-37.25%,62.63%,-66.57%,-,1.29,143.81,104.88,99.50,-5.13%,SE
W.W. Grainger Inc,Industrials,Industrial Distribution,USA,Large,NYSE,S&P 500,64.56B,67.06B,1.78B,18.38B,83.22,14.72,9.58 (0.70%),9.27 (0.68%),"May 11, 2026",9.21% 8.25%,24.84%,25000,"Jun 23, 1971",36.62,27.12,2.30,3.51,16.43,92.90,46.82,21.94,3.65,1.60,2.69,0.71,0.69,Yes / Yes,37.34,50.43,11.30,15.67%,10.43%,11.78%,5.49% 22.39%,5.62% 8.75%,-4.69%,6.61%,18.07%,10.13%,Aug 04 BMO,14.08% 3.63%,6.23%,-0.22%,75.31%,-1.50%,19.66%,48.10%,26.85%,39.15%,15.25%,9.70%,0.09%,3.80%,22.01%,"

",47.23M,44.27M,2.93%,4.24,1.30M,1419.91 -3.69%,906.52 50.85%,2.38%,2.29%,30.63,54.55,1.04,0.88,305.59K,"268,801",-2.47%,3.56%,18.48%,29.18%,35.52%,30.89%,77.82%,198.14%,527.74%,2.91,1288.62,1354.01,1367.46,0.99%,GWW
Boston Scientific Corp,Healthcare,Medical Devices,USA,Large,NYSE,S&P 500,64.78B,74.52B,3.56B,20.61B,17.40,1.03,-,-,-,- -,0.00%,59000,"May 19, 1992",18.27,11.78,1.13,3.14,2.50,42.50,18.64,13.20,3.61,1.22,1.90,0.43,0.42,Yes / Yes,2.38,3.70,0.83,9.69%,10.23%,10.39%,63.23% -,16.54% 15.16%,74.36%,17.44%,98.72%,11.58%,Jul 29 BMO,1.51% 0.58%,0.50%,-1.99%,91.61%,-1.85%,8.44%,14.83%,9.67%,65.44%,20.62%,17.29%,-0.93%,-8.53%,-41.65%,"

",1.49B,1.48B,1.89%,1.37,27.94M,109.50 -60.20%,42.20 3.27%,2.55%,2.99%,1.46,41.59,0.57,0.81,20.36M,"16,535,741",-2.33%,-4.43%,-32.82%,-52.48%,-54.29%,-59.56%,-18.02%,-1.22%,82.19%,1.39,71.36,42.97,43.58,1.42%,BSX
Digital Realty Trust Inc,Real Estate,REIT - Specialty,USA,Large,NYSE,S&P 500,64.14B,83.69B,1.34B,6.42B,64.88,6.78,4.90 (2.73%),4.88 (2.72%),"Jun 15, 2026",0.00% 1.73%,136.30%,4282,"Oct 29, 2004",47.44,75.43,-,9.99,2.76,26.43,-,27.92,13.04,6.91,6.91,0.82,0.79,Yes / Yes,3.78,2.38,0.50,-41.74%,13.99%,-7.33%,47.54% 28.98%,9.22% 9.38%,234.59%,13.97%,67.62%,16.16%,Jul 23 AMC,155.92% 16.08%,0.03%,0.00%,97.82%,-0.84%,2.93%,6.17%,3.30%,25.66%,16.31%,20.83%,0.25%,-3.02%,2.16%,"

",357.67M,357.55M,2.25%,2.87,8.06M,208.14 -13.84%,146.23 22.64%,2.24%,2.41%,4.51,48.13,1.05,1.16,2.81M,"3,261,584",3.31%,-8.03%,-10.71%,12.79%,15.92%,0.06%,49.26%,15.81%,69.75%,1.57,219.26,178.41,179.34,0.52%,DLR
Hewlett Packard Enterprise Co,Technology,Communication Equipment,USA,Large,NYSE,S&P 500,63.09B,79.04B,1.44B,38.91B,19.11,4.04,0.57 (1.20%),0.56 (1.17%),"Jun 16, 2026",2.70% 1.61%,-,67000,"Oct 19, 2015",44.80,11.88,0.38,1.62,2.49,11.78,15.81,13.85,2.03,0.75,1.08,0.84,0.72,Yes / Yes,1.06,4.01,0.92,75.95%,17.46%,31.22%,- 29.09%,6.89% 4.96%,2.87%,23.33%,153.39%,40.64%,Jun 01 AMC,47.75% 9.19%,0.42%,-12.09%,92.70%,-1.01%,2.11%,6.33%,3.57%,31.38%,6.15%,3.70%,3.99%,7.68%,65.39%,"

",1.32B,1.32B,5.14%,2.62,67.77M,64.25 -25.85%,19.64 142.63%,4.75%,5.36%,2.77,54.60,1.44,0.46,25.82M,"11,989,109",5.56%,-2.62%,67.10%,126.64%,98.33%,129.48%,176.01%,237.87%,308.87%,1.96,68.59,48.13,47.64,-1.02%,HPE
